Database of representative transcript models for protein-coding genes in X. laevis and for the poly(A)-tail length standards.
Transcript models were curated from Unigene; the sequence of each transcript is provided in an accompanying file (Xenopus_whole_transcripts.txt).
Coordinates of each Xenopus gene are in reference to the corresponding sequence in Xenopus_whole_transcripts.txt.
UniqueID	GeneName	UniqueID	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
186695396	laryngeal-specific muscle myosin heavy chain mRNA	186695396	+	0	6121	218	6047	1	0	6121,
37748703	hypothetical protein MGC68680	37748703	+	0	2045	159	1728	1	0	2045,
47122992	hypothetical protein MGC82217	47122992	+	0	4553	141	4161	1	0	4553,
32766452	hypothetical protein MGC64266	32766452	+	0	2146	141	1758	1	0	2146,
27371292	ETHE1 protein	27371292	+	0	1160	38	806	1	0	1160,
38014667	hypothetical protein MGC68535	38014667	+	0	1350	274	1216	1	0	1350,
32450212	hypothetical protein MGC64443	32450212	+	0	1798	56	995	1	0	1798,
52139096	hypothetical LOC494708	52139096	+	0	1716	306	1284	1	0	1716,
33416732	tRNA selenocysteine associated protein	33416732	+	0	1003	65	674	1	0	1003,
49256501	MGC84146 protein	49256501	+	0	1324	211	988	1	0	1324,
54035129	hypothetical LOC495028	54035129	+	0	1778	222	831	1	0	1778,
68533897	hypothetical protein MGC116481	68533897	+	0	1376	302	857	1	0	1376,
50924773	MGC81901 protein	50924773	+	0	4453	109	2080	1	0	4453,
55250532	hypothetical LOC495680	55250532	+	0	2605	72	1053	1	0	2605,
56789609	hypothetical protein LOC398471	56789609	+	0	2169	60	1986	1	0	2169,
27503243	H3 histone	27503243	+	0	1646	58	469	1	0	1646,
115528250	hypothetical protein LOC100158354	115528250	+	0	1928	363	1029	1	0	1928,
195540144	cDNA clone MGC:180044 IMAGE:5161956	195540144	+	0	3660	506	1955	1	0	3660,
47937682	hypothetical protein MGC82377	47937682	+	0	1839	136	805	1	0	1839,
47682584	aquaporin-3	47682584	+	0	3516	48	927	1	0	3516,
58702067	delta-tubulin	58702067	+	0	2108	187	1543	1	0	2108,
46250072	hypothetical protein MGC81087	46250072	+	0	2805	111	2262	1	0	2805,
84105469	polycomblike 2	84105469	+	0	5773	194	1976	1	0	5773,
49118120	receptor-interacting serine-threonine kinase 4	49118120	+	0	2680	82	2242	1	0	2680,
54038710	hypothetical LOC495194	54038710	+	0	1669	15	771	1	0	1669,
27769128	forkhead box I1	27769128	+	0	1792	45	1167	1	0	1792,
117558238	testis specific	117558238	+	0	2057	124	1222	1	0	2057,
68534439	hypothetical protein MGC116534	68534439	+	0	1274	64	1021	1	0	1274,
50416256	interleukin 10 receptor	50416256	+	0	1914	40	958	1	0	1914,
120538052	hypothetical protein LOC100036976	120538052	+	0	1375	42	1062	1	0	1375,
51258323	embryonic poly(A) binding protein	51258323	+	0	2313	126	2016	1	0	2313,
169641989	cDNA clone MGC:179885 IMAGE:5515039	169641989	+	0	1484	99	999	1	0	1484,
18307787	hyaluronidase mRNA	18307787	+	0	1861	172	1711	1	0	1861,
32822848	ribosomal protein L4-b	32822848	+	0	1363	40	1246	1	0	1363,
54038538	hypothetical LOC495225	54038538	+	0	2406	356	2021	1	0	2406,
46250313	hypothetical protein MGC81204	46250313	+	0	1154	271	829	1	0	1154,
83318354	hypothetical LOC496090	83318354	+	0	2048	4	742	1	0	2048,
50604231	MGC82420 protein	50604231	+	0	1534	7	1159	1	0	1534,
27694843	DnaJ (Hsp40) homolog	27694843	+	0	2015	89	1598	1	0	2015,
358247958	FSHR mRNA for follicle-stimulating hormone receptor	358247958	+	0	3255	161	2240	1	0	3255,
51895931	MGC80725 protein	51895931	+	0	3090	29	1586	1	0	3090,
47122969	hypothetical protein MGC81470	47122969	+	0	1767	162	702	1	0	1767,
54311167	hypothetical LOC495288	54311167	+	0	861	113	704	1	0	861,
28279934	hypothetical protein MGC53639	28279934	+	0	1801	13	1486	1	0	1801,
27503353	vacuolar protein sorting 4B (yeast)	27503353	+	0	2291	163	1492	1	0	2291,
27503318	myozenin 2	27503318	+	0	1465	107	911	1	0	1465,
49523118	MGC84381 protein	49523118	+	0	1067	119	668	1	0	1067,
46249625	hypothetical protein MGC82296	46249625	+	0	963	80	794	1	0	963,
28278584	synovial sarcoma translocation	28278584	+	0	2795	110	1271	1	0	2795,
117558429	cDNA clone MGC:154598 IMAGE:4174735	117558429	+	0	3169	3	1698	1	0	3169,
37747664	hypothetical protein MGC68579	37747664	+	0	3151	286	1501	1	0	3151,
39645064	NHE3 kinase A regulatory protein 2	39645064	+	0	7235	268	1315	1	0	7235,
76780379	hypothetical protein MGC131364	76780379	+	0	1698	359	872	1	0	1698,
49118622	MGC82984 protein	49118622	+	0	2616	81	1311	1	0	2616,
47122814	hypothetical protein MGC78820	47122814	+	0	2643	208	2083	1	0	2643,
114108310	hypothetical protein MGC154542	114108310	+	0	1395	369	1104	1	0	1395,
33417171	hypothetical protein MGC69149	33417171	+	0	1136	161	905	1	0	1136,
52354612	Choline transporter-like protein 1	52354612	+	0	9173	284	2240	1	0	9173,
58618873	hypothetical protein MGC85027	58618873	+	0	1899	560	1382	1	0	1899,
49118662	MGC83593 protein	49118662	+	0	2800	69	1779	1	0	2800,
126631417	DPY30 domain containing 1	126631417	+	0	967	111	726	1	0	967,
37813309	Grb4 adaptor protein mRNA	37813309	+	0	1646	33	1179	1	0	1646,
52354821	hypothetical LOC494781	52354821	+	0	1176	92	1046	1	0	1176,
6642988	forkhead protein lens1 (lens1) mRNA	6642988	+	0	1501	168	1266	1	0	1501,
118835754	hairy and enhancer of split 1	118835754	+	0	1276	161	965	1	0	1276,
38173756	MAP kinase	38173756	+	0	4731	177	1263	1	0	4731,
50416344	WD repeat domain 5	50416344	+	0	1522	137	1142	1	0	1522,
47717991	Nit protein 2	47717991	+	0	2838	12	843	1	0	2838,
5821361	XGC-1 mRNA for guanylyl cyclase-1	5821361	+	0	4311	165	3309	1	0	4311,
111598439	similar to golgi SNAP receptor complex member 1	111598439	+	0	2328	21	774	1	0	2328,
222875735	ionotropic glutamate receptor subunit GluR1(Q)flip mRNA	222875735	+	0	2710	0	2709	1	0	2710,
49522082	MGC81838 protein	49522082	+	0	2122	32	1904	1	0	2122,
28422710	dnaJ homolog	28422710	+	0	3306	62	728	1	0	3306,
50418073	hypothetical LOC503673	50418073	+	0	2815	233	2117	1	0	2815,
54648442	hypothetical LOC495412	54648442	+	0	4537	86	2192	1	0	4537,
37589371	hypothetical protein MGC68990	37589371	+	0	3141	143	1751	1	0	3141,
47123054	hypothetical protein MGC83713	47123054	+	0	2230	82	1270	1	0	2230,
54035105	hypothetical LOC494998	54035105	+	0	4454	44	1682	1	0	4454,
57032702	hypothetical LOC496362	57032702	+	0	2537	285	1728	1	0	2537,
49257563	MGC81822 protein	49257563	+	0	3700	451	2188	1	0	3700,
84620119	BTB domain protein 6 mRNA	84620119	+	0	2306	273	1863	1	0	2306,
141795205	hypothetical protein LOC446299	141795205	+	0	5190	296	4325	1	0	5190,
6180072	growth hormone B mRNA	6180072	+	0	715	62	689	1	0	715,
49903450	insulin induced gene 1	49903450	+	0	2237	120	876	1	0	2237,
1065624	mRNA for pleiotrophic factor-beta2	1065624	+	0	2792	218	704	1	0	2792,
50416199	MGC81149 protein	50416199	+	0	1656	173	1556	1	0	1656,
157423160	UPF0580 protein	157423160	+	0	1360	87	1287	1	0	1360,
77748162	hypothetical protein MGC131291	77748162	+	0	1335	37	1177	1	0	1335,
49115837	MGC82879 protein	49115837	+	0	1161	80	1046	1	0	1161,
51599114	ataxia telangiectasia mutated (atm) mRNA	51599114	+	0	9187	0	9186	1	0	9187,
28302298	hypothetical protein MGC53111	28302298	+	0	2958	299	1889	1	0	2958,
50416366	suppression of tumorigenicity 7	50416366	+	0	1910	59	1724	1	0	1910,
214932	xP4 mRNA	214932	+	0	855	37	712	1	0	855,
50415541	MGC83668 protein	50415541	+	0	1823	138	900	1	0	1823,
58402656	hypothetical protein MGC84961	58402656	+	0	4664	178	3994	1	0	4664,
49899038	glucan (1	49899038	+	0	5919	50	2117	1	0	5919,
111598530	hypothetical protein MGC86203	111598530	+	0	1870	28	427	1	0	1870,
37590286	hypothetical protein MGC69071	37590286	+	0	2271	218	959	1	0	2271,
50414588	MGC79075 protein	50414588	+	0	3106	142	1000	1	0	3106,
80476202	cDNA clone MGC:130650 IMAGE:7392271	80476202	+	0	1116	156	1074	1	0	1116,
854740	neurogenic differentiation factor (neuroD) mRNA	854740	+	0	1262	10	1069	1	0	1262,
47124849	hypothetical protein MGC84630	47124849	+	0	3572	45	1410	1	0	3572,
51258641	MGC84245 protein	51258641	+	0	1052	207	855	1	0	1052,
46395019	aristaless-related homeobox 2 (Arx2) mRNA	46395019	+	0	3159	169	1756	1	0	3159,
49116795	MGC80611 protein	49116795	+	0	1799	169	877	1	0	1799,
52138971	similar to nuclear factor (erythroid-derived 2)-like 2	52138971	+	0	2726	114	1890	1	0	2726,
321172631	prominin-1 transcript variant 6 (Proml-1) mRNA	321172631	+	0	4084	240	2946	1	0	4084,
54261577	hypothetical LOC495270	54261577	+	0	1108	25	676	1	0	1108,
50418384	asparagine-linked glycosylation 6 homolog (yeast	50418384	+	0	1768	70	1591	1	0	1768,
49116835	CECR1	49116835	+	0	3044	338	1871	1	0	3044,
115528805	glycophorin C	115528805	+	0	2656	100	364	1	0	2656,
49117005	MGC82685 protein	49117005	+	0	3155	76	2947	1	0	3155,
54311249	hypothetical LOC495366	54311249	+	0	1164	129	774	1	0	1164,
66911498	hypothetical protein LOC446277	66911498	+	0	1541	91	1066	1	0	1541,
50417962	heterogeneous nuclear ribonucleoprotein H2 (H')	50417962	+	0	1972	67	1438	1	0	1972,
84578908	mRNA for Xnr5-6	84578908	+	0	1645	59	1220	1	0	1645,
49115135	similar to adaptor protein complex AP-1	49115135	+	0	4112	58	2497	1	0	4112,
57032533	hypothetical LOC496329	57032533	+	0	1061	72	744	1	0	1061,
47939995	hypothetical protein MGC83512	47939995	+	0	1085	117	738	1	0	1085,
33416679	hypothetical protein MGC69002	33416679	+	0	1275	67	901	1	0	1275,
114107831	protein	114107831	+	0	1354	231	1059	1	0	1354,
62471499	hypothetical protein MGC115350	62471499	+	0	2029	180	1662	1	0	2029,
126631415	hypothetical protein LOC100049113	126631415	+	0	1087	12	642	1	0	1087,
51258373	MGC83341 protein	51258373	+	0	1908	44	272	1	0	1908,
114108133	Luc7 homolog (S. cerevisiae)-like	114108133	+	0	1440	59	1034	1	0	1440,
108743259	Ldb2 mRNA for LIM-domain-binding protein 2b (Ldb2b)	108743259	+	0	1215	17	1214	1	0	1215,
51703935	MGC84324 protein	51703935	+	0	3262	139	823	1	0	3262,
53236932	hypothetical LOC494864	53236932	+	0	1334	34	1102	1	0	1334,
37748654	hypothetical protein MGC68513	37748654	+	0	2844	127	1798	1	0	2844,
76780141	hypothetical protein MGC131077	76780141	+	0	1515	455	905	1	0	1515,
51703694	MGC82677 protein	51703694	+	0	2020	41	1397	1	0	2020,
80477143	hypothetical protein MGC130922	80477143	+	0	2927	70	2593	1	0	2927,
50416439	similar to myosin IC	50416439	+	0	5013	379	3466	1	0	5013,
39645610	hypothetical protein MGC68497	39645610	+	0	3226	73	1339	1	0	3226,
47939946	alpha subunit of casein kinase II	47939946	+	0	2351	171	1377	1	0	2351,
27694685	hypothetical protein MGC52980	27694685	+	0	3781	85	3244	1	0	3781,
49115078	MGC80345 protein	49115078	+	0	2595	28	2245	1	0	2595,
29165658	ATPase	29165658	+	0	4158	205	3334	1	0	4158,
47123099	hypothetical protein MGC83786	47123099	+	0	2466	37	445	1	0	2466,
49119358	MGC81002 protein	49119358	+	0	2010	117	1224	1	0	2010,
51703511	cDNA clone MGC:83061 IMAGE:6315992	51703511	+	0	2806	79	1117	1	0	2806,
50927433	MGC84384 protein	50927433	+	0	2115	70	592	1	0	2115,
39645616	hypothetical protein MGC68717	39645616	+	0	3577	51	1608	1	0	3577,
32450640	O-sialoglycoprotein endopeptidase	32450640	+	0	1310	76	1084	1	0	1310,
49256461	MGC84428 protein	49256461	+	0	3459	354	1938	1	0	3459,
51258692	MGC84681 protein	51258692	+	0	2050	449	1712	1	0	2050,
3406612	homeodomain transcription factor Pitx2 (Pitx2) mRNA	3406612	+	0	1061	79	1060	1	0	1061,
50603751	hypothetical protein MGC83056	50603751	+	0	2647	20	2039	1	0	2647,
114108139	hypothetical protein MGC154905	114108139	+	0	1070	466	847	1	0	1070,
77748373	MGC85251 protein	77748373	+	0	1560	39	792	1	0	1560,
56388772	hypothetical LOC496106	56388772	+	0	3122	57	1845	1	0	3122,
47682867	hypothetical protein MGC78795	47682867	+	0	1621	5	1484	1	0	1621,
114108281	hypothetical protein MGC154338	114108281	+	0	1704	258	1383	1	0	1704,
16660635	P2Y1 nucleotide receptor mRNA	16660635	+	0	2952	207	1293	1	0	2952,
114108336	membrane-associated RING-CH protein III	114108336	+	0	1707	191	950	1	0	1707,
49115374	MGC80738 protein	49115374	+	0	3516	54	444	1	0	3516,
54038715	hypothetical LOC495204	54038715	+	0	2763	256	2287	1	0	2763,
51703960	MGC86299 protein	51703960	+	0	3168	298	1696	1	0	3168,
84620115	BTB domain protein 2 mRNA	84620115	+	0	1633	0	1632	1	0	1633,
49671084	COMM domain containing 5	49671084	+	0	1170	40	715	1	0	1170,
51704160	MGC86526 protein	51704160	+	0	2780	112	877	1	0	2780,
49118345	MGC80760 protein	49118345	+	0	1197	75	819	1	0	1197,
52354805	hypothetical LOC494749	52354805	+	0	5880	265	3868	1	0	5880,
62178561	sororin mRNA	62178561	+	0	1167	92	902	1	0	1167,
49257575	MGC81897 protein	49257575	+	0	3449	190	1612	1	0	3449,
50418378	MGC83336 protein	50418378	+	0	2928	78	792	1	0	2928,
52138973	Wnt-1/int-1-related	52138973	+	0	1756	317	1304	1	0	1756,
50417695	MGC80550 protein	50417695	+	0	1978	108	1587	1	0	1978,
13021994	Kv1.4 potassium channel mRNA	13021994	+	0	3274	759	2793	1	0	3274,
50368820	thiosulfate sulfurtransferase (rhodanese)	50368820	+	0	2624	13	913	1	0	2624,
33416683	ELK3	33416683	+	0	2308	63	1404	1	0	2308,
66911797	hypothetical protein MGC115691	66911797	+	0	1934	102	1515	1	0	1934,
46329533	hypothetical protein MGC83225	46329533	+	0	2484	38	2018	1	0	2484,
115528356	hypothetical protein LOC100158403	115528356	+	0	3355	81	1938	1	0	3355,
112434001	Tsh3 mRNA	112434001	+	0	3030	14	3029	1	0	3030,
54038321	hypothetical LOC495230	54038321	+	0	1055	44	896	1	0	1055,
47125239	hypothetical protein MGC83913	47125239	+	0	4193	136	2629	1	0	4193,
77748168	hypothetical protein MGC131350	77748168	+	0	1390	23	1268	1	0	1390,
47938653	hypothetical protein MGC81303	47938653	+	0	1745	57	1404	1	0	1745,
27924407	slit homolog 1 (Drosophila)	27924407	+	0	4927	277	4867	1	0	4927,
28277285	similar to autoantigen	28277285	+	0	4688	33	4209	1	0	4688,
50415120	MGC81390 protein	50415120	+	0	1495	136	811	1	0	1495,
38014651	hypothetical protein MGC68590	38014651	+	0	1786	277	1528	1	0	1786,
68534861	hypothetical protein MGC116488	68534861	+	0	1250	122	1091	1	0	1250,
49118871	MGC80927 protein	49118871	+	0	2717	470	2351	1	0	2717,
66910810	hypothetical protein MGC115476	66910810	+	0	1481	90	1152	1	0	1481,
76780312	hypothetical protein MGC78949	76780312	+	0	1444	126	1335	1	0	1444,
125858895	hypothetical protein LOC100037174	125858895	+	0	2597	12	1233	1	0	2597,
46371992	Rap1 guanine-nucleotide exchange factor (Epac) mRNA	46371992	+	0	3476	377	3050	1	0	3476,
51950152	MGC81703 protein	51950152	+	0	1656	215	1517	1	0	1656,
66911502	hypothetical protein MGC114697	66911502	+	0	2905	120	2253	1	0	2905,
32450480	crystallin	32450480	+	0	1260	403	1048	1	0	1260,
49903641	MGC81406 protein	49903641	+	0	2350	88	1753	1	0	2350,
32766605	ATP synthase	32766605	+	0	1889	65	1727	1	0	1889,
148744505	ubiquitin conjugating enzyme E2	148744505	+	0	2011	4	448	1	0	2011,
343469066	gamma-aminobutyric acid A receptor subunit gamma-2 mRNA	343469066	+	0	1960	147	1542	1	0	1960,
49257972	Cyb561 protein	49257972	+	0	2607	162	906	1	0	2607,
50415856	cryptochrome 2b	50415856	+	0	2519	105	1818	1	0	2519,
80478605	hypothetical protein MGC132203	80478605	+	0	3218	74	389	1	0	3218,
46249615	hypothetical protein MGC82214	46249615	+	0	1110	37	1006	1	0	1110,
54261634	hypothetical LOC495254	54261634	+	0	1309	8	701	1	0	1309,
1477784	suppressor of hairless protein 1 (XSu(H)1) mRNA	1477784	+	0	2536	315	1821	1	0	2536,
50414795	ring finger protein 30	50414795	+	0	1866	114	1185	1	0	1866,
27735449	similar to apolipoprotein A-I	27735449	+	0	1146	40	823	1	0	1146,
28277348	hypothetical protein MGC53836	28277348	+	0	1499	34	982	1	0	1499,
49117815	MGC79078 protein	49117815	+	0	4049	320	3077	1	0	4049,
59800369	noggin4 mRNA	59800369	+	0	742	0	741	1	0	742,
48734621	cDNA clone MGC:78911 IMAGE:4175643	48734621	+	0	2401	25	1639	1	0	2401,
7248656	receptor protein tyrosine phosphatase delta (XPTP-D) mRNA	7248656	+	0	6563	244	5935	1	0	6563,
28280032	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein)	28280032	+	0	1849	19	1432	1	0	1849,
50418272	reticulocalbin 2	50418272	+	0	3612	103	1045	1	0	3612,
112419045	MGC82380 protein	112419045	+	0	991	50	257	1	0	991,
62825901	hypothetical protein MGC114946	62825901	+	0	2630	6	1863	1	0	2630,
76779506	hypothetical protein MGC130879	76779506	+	0	1266	295	865	1	0	1266,
67678149	hypothetical protein LOC446286	67678149	+	0	2686	42	1731	1	0	2686,
987224	cytoplasmic polyadenylation element binding protein CPEB mRNA	987224	+	0	3138	70	1777	1	0	3138,
49257382	MGC82989 protein	49257382	+	0	1900	32	1391	1	0	1900,
52354716	hypothetical LOC494733	52354716	+	0	3643	67	1942	1	0	3643,
49258002	MGC83963 protein	49258002	+	0	3421	451	2122	1	0	3421,
117167906	vitelline envelope 37k glycoprotein xlZPB	117167906	+	0	1707	21	1656	1	0	1707,
50417994	hypothetical LOC503674	50417994	+	0	1827	222	930	1	0	1827,
32766484	thyrotrophic embryonic factor	32766484	+	0	2655	44	881	1	0	2655,
38014687	Coiled-coil domain-containing protein 22	38014687	+	0	2322	136	2035	1	0	2322,
49116815	MGC80605 protein	49116815	+	0	3366	117	957	1	0	3366,
51261577	MGC78858 protein	51261577	+	0	4084	161	2087	1	0	4084,
315258321	orexin receptor II mRNA	315258321	+	0	1909	260	1583	1	0	1909,
51258459	MGC84291 protein	51258459	+	0	1467	128	959	1	0	1467,
71682417	hypothetical protein MGC115457	71682417	+	0	2702	354	2334	1	0	2702,
13491130	Mps1/TTK mRNA	13491130	+	0	2650	0	2649	1	0	2650,
34785898	hypothetical protein MGC68961	34785898	+	0	2720	104	1991	1	0	2720,
54035243	hypothetical LOC495026	54035243	+	0	1446	319	1129	1	0	1446,
50418254	MGC80522 protein	50418254	+	0	3659	104	2867	1	0	3659,
80476371	hypothetical protein MGC130981	80476371	+	0	2004	315	957	1	0	2004,
112419043	hypothetical protein LOC443711	112419043	+	0	1582	275	1058	1	0	1582,
37781023	transporter associated with antigen processing 1 (TAP1) mRNA	37781023	+	0	2509	126	2307	1	0	2509,
54311466	hypothetical LOC495408	54311466	+	0	2451	119	1532	1	0	2451,
49903390	ectoderm neural cortex related-2	49903390	+	0	2028	202	1972	1	0	2028,
51704095	MGC81689 protein	51704095	+	0	3198	165	1458	1	0	3198,
114108186	hypothetical protein MGC154492	114108186	+	0	1589	229	1123	1	0	1589,
37589441	hypothetical protein MGC68522	37589441	+	0	1117	40	793	1	0	1117,
52789343	hypothetical LOC494856	52789343	+	0	2170	174	585	1	0	2170,
52789328	hypothetical LOC494838	52789328	+	0	1665	128	827	1	0	1665,
57157216	mRNA for eIF4G-related protein NAT1	57157216	+	0	3950	323	3035	1	0	3950,
71681259	hypothetical protein MGC114978	71681259	+	0	2902	210	1200	1	0	2902,
56269504	hypothetical LOC495937	56269504	+	0	1250	204	1122	1	0	1250,
83405985	WD repeat and HMG-box DNA binding protein 1	83405985	+	0	4032	130	3514	1	0	4032,
114108066	hypothetical protein MGC154407	114108066	+	0	1172	300	930	1	0	1172,
49116671	MGC82940 protein	49116671	+	0	3017	135	2613	1	0	3017,
537598	(clone 36.12) homeobox protein (hox-36) mRNA	537598	+	0	1440	273	903	1	0	1440,
58399118	hypothetical protein MGC84956	58399118	+	0	1057	128	773	1	0	1057,
38014506	hypothetical protein MGC68520	38014506	+	0	1734	25	532	1	0	1734,
46249837	hypothetical protein MGC81039	46249837	+	0	1337	376	946	1	0	1337,
49116944	cullin 3	49116944	+	0	2728	330	2637	1	0	2728,
57033135	Tram2	57033135	+	0	1684	87	1203	1	0	1684,
49114998	MGC80235 protein	49114998	+	0	3646	307	1042	1	0	3646,
1944353	mRNA for presenilin-alpha	1944353	+	0	2608	148	1450	1	0	2608,
4580021	CCCH zinc finger protein C3H-2 (C3H-2) mRNA	4580021	+	0	2897	240	1278	1	0	2897,
47123957	hypothetical protein MGC83793	47123957	+	0	1685	205	1570	1	0	1685,
47683061	hypothetical protein MGC83683	47683061	+	0	6002	336	5067	1	0	6002,
169642454	hypothetical protein LOC100037061	169642454	+	0	2796	41	2591	1	0	2796,
397660	angiotensin II receptor mRNA	397660	+	0	4067	138	1230	1	0	4067,
47507512	hypothetical protein MGC82266	47507512	+	0	3275	128	2459	1	0	3275,
66910872	chromosomal passenger complex protein Dasra A	66910872	+	0	1080	49	940	1	0	1080,
55250552	sirtuin 2	55250552	+	0	1932	15	1257	1	0	1932,
62362583	CR3 short transcript variant (CR3) mRNA	62362583	+	0	1974	46	586	1	0	1974,
61403483	hypothetical protein MGC97884	61403483	+	0	1325	66	699	1	0	1325,
47125156	hypothetical protein MGC81452	47125156	+	0	1029	80	920	1	0	1029,
126632058	hypothetical protein LOC100049110	126632058	+	0	1746	409	1450	1	0	1746,
114108096	metallophosphoesterase 1	114108096	+	0	1796	237	1455	1	0	1796,
115521222	goliath-related E3 ubiquitin ligase 1 mRNA	115521222	+	0	1387	58	1273	1	0	1387,
28302351	5	28302351	+	0	2945	217	2149	1	0	2945,
66911552	Protein FAM54B-B	66911552	+	0	1131	90	1053	1	0	1131,
159155478	hypothetical protein LOC100127266	159155478	+	0	2117	16	1246	1	0	2117,
68534351	hypothetical protein MGC115487	68534351	+	0	2371	11	1040	1	0	2371,
28175710	Solute carrier family 22 member 15-like	28175710	+	0	1623	85	1549	1	0	1623,
32450142	hypothetical protein MGC64368	32450142	+	0	1667	152	1145	1	0	1667,
27503207	BTB/POZ and zinc-finger domains factor on chromosome 1	27503207	+	0	2929	216	1596	1	0	2929,
51950164	MGC81928 protein	51950164	+	0	2177	78	1929	1	0	2177,
49116752	MGC80659 protein	49116752	+	0	2831	177	1311	1	0	2831,
49256549	MGC80631 protein	49256549	+	0	2929	23	1550	1	0	2929,
171847165	hypothetical protein LOC100158418	171847165	+	0	2903	33	2514	1	0	2903,
