# these clusters are supported by 3P tags from at least two unique RNA molecules
# either from a single library with unique reads in the cluster, or multiple libraries
# cluster start and end coordinates are the largest and smallest coordinate of 3' ends from 3P tags that mapped within that cluster.
# coordinates are 0-based in WS190/ce6
#entrezGeneId	lib	chr	start	end	cleavageSite	readNum	sense	phase	refSeqs(comma_separated)
180712	all	chrX	4378242	4378244	4378242	10.0	-	.	NM_076355
181320	all	chrX	11301946	11301953	11301953	14.0	-	.	NM_077487
3564909	all	chrX	16013050	16013060	16013058	60.0	-	.	NM_001029761
181154	all	chrX	9233517	9233523	9233517	6.0	-	.	NM_077154
181891	all	chrX	9440011	9440011	9440011	8.0	-	.	NM_077185
3565907	all	chrX	14453467	14453485	14453477	2598.0	-	.	NM_001029430
180751	all	chrX	4758838	4758852	4758845	46.0	-	.	NM_076414
180873	all	chrX	6044302	6044313	6044306	4.0	-	.	NM_001029206,NM_001029207,NM_001029208,NM_001029209
185505	all	chrX	835627	835628	835627	121.0	-	.	NM_075764
184873	all	chrX	16677273	16677275	16677273	3.0	-	.	NM_078292
181619	all	chrX	15259605	15259605	15259605	2.0	-	.	NM_078131
3564885	all	chrX	11310842	11310846	11310842	2.0	-	.	NM_001029368
188805	all	chrX	5511951	5511965	5511959	1003.0	-	.	NM_076533
186979	all	chrX	14245536	14245545	14245545	76.0	-	.	NM_077974
180915	all	chrX	6419975	6419975	6419975	7.0	-	.	NM_076678
180836	all	chrX	5694541	5694541	5694541	1.0	-	.	NM_001129715,NM_076558
188706	all	chrX	13888342	13888342	13888342	2.0	-	.	NM_077912
180974	all	chrX	7066467	7066473	7066473	3.0	-	.	NM_076789
181484	all	chrX	13625316	13625320	13625320	24.0	-	.	NM_077882,NM_182454
181164	all	chrX	9343126	9343126	9343126	3.0	-	.	NM_001129711,NM_001129712
181353	all	chrX	11659529	11659537	11659529	28.0	-	.	NM_077548
181746	all	chrX	17068638	17068638	17068638	2.0	-	.	NM_001029266,NM_001029267
183100	all	chrX	5151352	5151354	5151352	27.0	-	.	NM_076473
3565262	all	chrX	7071344	7071349	7071346	64.0	-	.	NM_001029152
180720	all	chrX	4495035	4495039	4495039	14.0	-	.	NM_001029508,NM_001029509,NM_001029510
181758	all	chrX	17214927	17214938	17214934	134.0	-	.	NM_078388
180691	all	chrX	4177814	4177817	4177814	27.0	-	.	NM_076309
180529	all	chrX	2144589	2144603	2144599	1400.0	-	.	NM_075994
183338	all	chrX	7896154	7896154	7896154	1.0	-	.	NM_076931
3564879	all	chrX	2918627	2918627	2918627	2.0	-	.	NM_001029527
259734	all	chrX	14527089	14527100	14527094	890.0	-	.	NM_171801
181620	all	chrX	15269102	15269108	15269102	4.0	-	.	NM_001029498,NM_001029499,NM_078132,NM_182447
187649	all	chrX	9870680	9870692	9870684	28.0	-	.	NM_077255
181600	all	chrX	15036620	15036620	15036620	2.0	-	.	NM_078097
185612	all	chrX	8382712	8382719	8382712	2.0	-	.	NM_001129671,NM_077021
180939	all	chrX	6719615	6719628	6719624	158.0	-	.	NM_001029621,NM_001029622
181393	all	chrX	12351907	12351919	12351917	1893.0	-	.	NM_077671
187677	all	chrX	10333786	10333795	10333790	252.0	-	.	NM_077333
180431	all	chrX	817919	817928	817926	1732.0	-	.	NM_001029433,NM_001029434,NM_075760
182165	all	chrX	5394365	5394377	5394374	11.0	-	.	NM_076517
182882	all	chrX	6636514	6636527	6636517	525.0	-	.	NM_076715
183169	all	chrX	14076160	14076163	14076160	2.0	-	.	NM_077942
190464	all	chrX	11894571	11894571	11894571	5.0	-	.	NM_077589
180492	all	chrX	1504765	1504766	1504766	7.0	-	.	NM_171630,NM_171940
192083	all	chrX	5075470	5075470	5075470	3.0	-	.	NM_076463
185601	all	chrX	6882712	6882722	6882720	7.0	-	.	NM_076763
186131	all	chrX	2540052	2540063	2540060	139.0	-	.	NM_076058
180626	all	chrX	3377045	3377045	3377045	3.0	-	.	NM_076183
181528	all	chrX	14170826	14170833	14170830	25.0	-	.	NM_077961
180823	all	chrX	5516715	5516722	5516720	4.0	-	.	NM_076535
181373	all	chrX	11997474	11997477	11997477	49.0	-	.	NM_001038483,NM_001047832,NM_171782,NM_171783
184416	all	chrX	5831102	5831104	5831102	4.0	-	.	NM_076577
181548	all	chrX	14524669	14524681	14524676	1779.0	-	.	NM_001029340
181516	all	chrX	14064266	14064270	14064270	3.0	-	.	NM_077940
180723	all	chrX	4517762	4517767	4517762	5.0	-	.	NM_001029198,NM_076375,NM_076376
182125	all	chrX	3668080	3668095	3668087	1017.0	-	.	NM_076230
181265	all	chrX	10675674	10675691	10675683	9.0	-	.	NM_077386
188858	all	chrX	2365657	2365660	2365660	11.0	-	.	NM_076028
181261	all	chrX	10605754	10605764	10605760	152.0	-	.	NM_077376,NM_077377,NM_077378
180612	all	chrX	3227419	3227419	3227419	4.0	-	.	NM_076150
181424	all	chrX	12881057	12881062	12881057	26.0	-	.	NM_077744
180785	all	chrX	5142057	5142061	5142061	26.0	-	.	NM_076472
184656	all	chrX	9262110	9262110	9262110	63.0	-	.	NM_077160
181617	all	chrX	15225852	15225857	15225855	14.0	-	.	NM_078127
184793	all	chrX	9897182	9897196	9897191	282.0	-	.	NM_077260
180808	all	chrX	5353220	5353222	5353222	21.0	-	.	NM_076509
183997	all	chrX	14250424	14250433	14250433	203.0	-	.	NM_077976
185881	all	chrX	7255708	7255713	7255713	13.0	-	.	NM_076819
181646	all	chrX	15586775	15586793	15586785	2191.0	-	.	NM_078168
180654	all	chrX	3639229	3639239	3639231	6.0	-	.	NM_001029688,NM_001029689,NM_171654,NM_171946
186133	all	chrX	2557963	2557970	2557970	80.0	-	.	NM_076061
181007	all	chrX	7495662	7495674	7495671	89.0	-	.	NM_076867
182105	all	chrX	8123563	8123563	8123563	3.0	-	.	NM_076967
181006	all	chrX	7493692	7493692	7493692	5.0	-	.	NM_076866
180393	all	chrX	381336	381345	381343	223.0	-	.	NM_075693
183216	all	chrX	11207175	11207179	11207176	181.0	-	.	NM_077471
3565232	all	chrX	3113463	3113465	3113463	2.0	-	.	NM_076135
181329	all	chrX	11375922	11375924	11375923	81.0	-	.	NM_077505
181214	all	chrX	10017975	10017991	10017981	246.0	-	.	NM_077280
187401	all	chrX	3033257	3033259	3033259	5.0	-	.	NM_076118
181775	all	chrX	17455683	17455687	17455686	60.0	-	.	NM_078427
181810	all	chrX	2243226	2243228	2243226	40.0	-	.	NM_076013
181041	all	chrX	7794987	7794987	7794987	6.0	-	.	NM_076917
186979	all	chrX	14245510	14245524	14245514	144.0	-	.	NM_077974
180535	all	chrX	2241815	2241818	2241818	7.0	-	.	NM_076012
6418854	all	chrX	11847804	11847804	11847804	5.0	-	.	NM_001129677
180892	all	chrX	6208095	6208096	6208095	2.0	-	.	NM_076640
180414	all	chrX	643267	643286	643277	5446.0	-	.	NM_001029643,NM_171613,NM_171614
181057	all	chrX	7981312	7981312	7981312	1.0	-	.	NM_076943
180428	all	chrX	807009	807015	807011	97.0	-	.	NM_075757
186810	all	chrX	15069628	15069633	15069632	66.0	-	.	NM_078104
184697	all	chrX	12374136	12374147	12374145	82.0	-	.	NM_077678
180580	all	chrX	2890756	2890766	2890756	2.0	-	.	NM_076101
181280	all	chrX	10897820	10897827	10897820	2.0	-	.	NM_077420
183997	all	chrX	14250513	14250516	14250513	3.0	-	.	NM_077976
184409	all	chrX	8283242	8283248	8283248	4.0	-	.	NM_001029388,NM_001029389
181368	all	chrX	11944412	11944419	11944412	4.0	-	.	NM_077598
186979	all	chrX	14245253	14245263	14245253	3.0	-	.	NM_077974
180976	all	chrX	7097400	7097408	7097408	16.0	-	.	NM_076795
3565956	all	chrX	389487	389490	389487	22.0	-	.	NM_001029658
181891	all	chrX	9440143	9440145	9440145	11.0	-	.	NM_077185
181076	all	chrX	8185068	8185075	8185073	6.0	-	.	NM_001029245,NM_001129640,NM_076981,NM_076982
181182	all	chrX	9674338	9674347	9674342	4.0	-	.	NM_077227
181923	all	chrX	510308	510312	510308	6.0	-	.	NM_075709
180883	all	chrX	6106871	6106874	6106871	4.0	-	.	NM_076622
181118	all	chrX	8718440	8718453	8718449	21.0	-	.	NM_077076
180477	all	chrX	1384305	1384313	1384313	125.0	-	.	NM_075855
181055	all	chrX	7959822	7959832	7959824	7.0	-	.	NM_076941
187465	all	chrX	8232177	8232181	8232177	6.0	-	.	NM_001029644,NM_001029645
188919	all	chrX	1839455	1839458	1839458	7.0	-	.	NM_075937
187454	all	chrX	633383	633386	633383	6.0	-	.	NM_075730
189028	all	chrX	6596425	6596436	6596429	146.0	-	.	NM_076709
181310	all	chrX	11210026	11210034	11210034	111.0	-	.	NM_077473
180670	all	chrX	3816892	3816892	3816892	3.0	-	.	NM_001029589,NM_001029590,NM_001047800
180647	all	chrX	3567213	3567217	3567213	2.0	-	.	NM_076212
181410	all	chrX	12624601	12624601	12624601	2.0	-	.	NM_077708
181054	all	chrX	7956271	7956276	7956276	8.0	-	.	NM_076940
181323	all	chrX	11320938	11320942	11320942	19.0	-	.	NM_077493
180448	all	chrX	960561	960566	960564	29.0	-	.	NM_075785
190622	all	chrX	95612	95622	95621	250.0	-	.	NM_075672
3565446	all	chrX	10950604	10950621	10950612	1667.0	-	.	NM_001029605
188685	all	chrX	10916614	10916615	10916614	2.0	-	.	NM_077424
187186	all	chrX	13275073	13275080	13275073	5.0	-	.	NM_077805
181318	all	chrX	11288188	11288191	11288188	3.0	-	.	NM_077484
180951	all	chrX	6819968	6819984	6819978	475.0	-	.	NM_076746
180986	all	chrX	7230841	7230841	7230841	2.0	-	.	NM_076816,NM_182453
180835	all	chrX	5680286	5680289	5680289	49.0	-	.	NM_001029762,NM_001029763
180632	all	chrX	3412860	3412872	3412869	2595.0	-	.	NM_076190
6418865	all	chrX	6205126	6205130	6205126	2.0	-	.	NM_001129709
181077	all	chrX	8227999	8228015	8228008	692.0	-	.	NM_001029574,NM_001029575
181160	all	chrX	9293667	9293668	9293668	5.0	-	.	NM_077165
181078	all	chrX	8243048	8243053	8243048	3.0	-	.	NM_076991
181203	all	chrX	9889557	9889575	9889566	278.0	-	.	NM_077258
180601	all	chrX	3112093	3112100	3112094	20.0	-	.	NM_076133
180836	all	chrX	5694756	5694762	5694761	134.0	-	.	NM_001129715,NM_076558
181031	all	chrX	7686578	7686592	7686587	16357.0	-	.	NM_076898
182921	all	chrX	1251821	1251821	1251821	33.0	-	.	NM_075833
191321	all	chrX	11324375	11324375	11324375	9.0	-	.	NM_077494
180647	all	chrX	3567363	3567382	3567373	531.0	-	.	NM_076212
180465	all	chrX	1117273	1117276	1117276	13.0	-	.	NM_075812
180419	all	chrX	720255	720260	720257	14.0	-	.	NM_001029626,NM_001029627,NM_075744
180882	all	chrX	6102875	6102879	6102878	9.0	-	.	NM_076621
181752	all	chrX	17135935	17135944	17135944	5.0	-	.	NM_078375
181057	all	chrX	7981355	7981355	7981355	2.0	-	.	NM_076943
259704	all	chrX	4595983	4595992	4595992	176.0	-	.	NM_001029733,NM_001029734
181597	all	chrX	15004013	15004013	15004013	4.0	-	.	NM_078093
180836	all	chrX	5694545	5694555	5694555	19.0	-	.	NM_001129715,NM_076558
180765	all	chrX	4912291	4912293	4912291	3.0	-	.	NM_076435
3564938	all	chrX	14568779	14568785	14568779	12.0	-	.	NM_001029561
182591	all	chrX	2804959	2804961	2804959	8.0	-	.	NM_076087
180867	all	chrX	5998189	5998191	5998191	18.0	-	.	NM_076602
180682	all	chrX	3970400	3970404	3970404	3.0	-	.	NM_076286
184567	all	chrX	14111169	14111169	14111169	2.0	-	.	NM_077950
184597	all	chrX	12744690	12744698	12744698	3.0	-	.	NM_077722
259718	all	chrX	8731204	8731215	8731214	58.0	-	.	NM_171745
180450	all	chrX	975517	975529	975522	100.0	-	.	NM_001029287,NM_001029288
180988	all	chrX	7245041	7245041	7245041	3.0	-	.	NM_076818
180671	all	chrX	3843804	3843809	3843807	79.0	-	.	NM_001029806,NM_001029807,NM_171659
180872	all	chrX	6034658	6034666	6034658	3.0	-	.	NM_001029203,NM_001029204,NM_001029205
180422	all	chrX	767125	767129	767129	5.0	-	.	NM_075749
181229	all	chrX	10180866	10180872	10180871	12.0	-	.	NM_077308,NM_171761,NM_171762
180760	all	chrX	4854031	4854037	4854035	1292.0	-	.	NM_001029468,NM_001029469,NM_001029470,NM_001029471,NM_001029472
181233	all	chrX	10233768	10233781	10233778	41.0	-	.	NM_077318
184677	all	chrX	9982992	9983001	9983001	7.0	-	.	NM_077274
180987	all	chrX	7238707	7238707	7238707	3.0	-	.	NM_001029506,NM_171719,NM_171958
3565907	all	chrX	14453455	14453465	14453460	8.0	-	.	NM_001029430
181766	all	chrX	17372212	17372212	17372212	4.0	-	.	NM_078414
180960	all	chrX	6877196	6877200	6877196	4.0	-	.	NM_076761
182360	all	chrX	9522251	9522251	9522251	4.0	-	.	NM_077201
180842	all	chrX	5760263	5760263	5760263	3.0	-	.	NM_076566
182619	all	chrX	6231059	6231059	6231059	4.0	-	.	NM_001029225,NM_001029226
181772	all	chrX	17420153	17420158	17420158	20.0	-	.	NM_078422
180994	all	chrX	7320065	7320070	7320065	2.0	-	.	NM_076837
189424	all	chrX	680924	680924	680924	1.0	-	.	NM_075740
183865	all	chrX	6664654	6664654	6664654	9.0	-	.	NM_001029334,NM_001029335,NM_001047770
181206	all	chrX	9925803	9925805	9925803	6.0	-	.	NM_001029240,NM_001029241
180697	all	chrX	4246543	4246554	4246548	41.0	-	.	NM_076321,NM_076322,NM_076323
181610	all	chrX	15174977	15174980	15174980	4.0	-	.	NM_078121
181639	all	chrX	15500173	15500183	15500181	755.0	-	.	NM_078161
180488	all	chrX	1499668	1499676	1499676	9.0	-	.	NM_001029374,NM_001029375
181221	all	chrX	10092005	10092008	10092005	6.0	-	.	NM_077293
181722	all	chrX	16665065	16665073	16665065	2.0	-	.	NM_001047786,NM_001047787
181765	all	chrX	17364551	17364560	17364560	95.0	-	.	NM_078413
3565964	all	chrX	10512016	10512019	10512016	2.0	-	.	NM_001029402
187253	all	chrX	6449906	6449915	6449915	61.0	-	.	NM_076683
180404	all	chrX	526057	526067	526058	42.0	-	.	NM_075711
184597	all	chrX	12795118	12795133	12795124	107.0	-	.	NM_077722
191695	all	chrX	703226	703235	703232	75.0	-	.	NM_075742
180835	all	chrX	5680300	5680310	5680300	7.0	-	.	NM_001029762,NM_001029763
189175	all	chrX	1777274	1777283	1777282	81.0	-	.	NM_075924
181089	all	chrX	8348571	8348577	8348571	2.0	-	.	NM_077015
181708	all	chrX	16380794	16380798	16380794	2.0	-	.	NM_078262,NM_078263
185086	all	chrX	14137807	14137807	14137807	6.0	-	.	NM_077954
180765	all	chrX	4912402	4912406	4912406	5.0	-	.	NM_076435
187184	all	chrX	13267483	13267484	13267483	16.0	-	.	NM_077803
180595	all	chrX	3085803	3085810	3085809	5.0	-	.	NM_076126
186634	all	chrX	10537037	10537037	10537037	105.0	-	.	NM_077364
180890	all	chrX	6201812	6201820	6201812	3.0	-	.	NM_171701
180913	all	chrX	6379430	6379430	6379430	2.0	-	.	NM_076672
191695	all	chrX	702962	702979	702972	63.0	-	.	NM_075742
183617	all	chrX	13363252	13363252	13363252	12.0	-	.	NM_077823
191597	all	chrX	13642377	13642384	13642377	2.0	-	.	NM_077884
180951	all	chrX	6820086	6820087	6820086	3.0	-	.	NM_076746
181313	all	chrX	11229221	11229230	11229226	4.0	-	.	NM_077476
180416	all	chrX	658476	658476	658476	8.0	-	.	NM_075735
181283	all	chrX	10921006	10921009	10921006	5.0	-	.	NM_077425
181767	all	chrX	17383033	17383045	17383039	1798.0	-	.	NM_078416,NM_078417,NM_078418,NM_171817
180445	all	chrX	945045	945048	945045	3.0	-	.	NM_075781
188365	all	chrX	15161195	15161202	15161202	181.0	-	.	NM_078117
180609	all	chrX	3196170	3196172	3196172	4.0	-	.	NM_076146
181722	all	chrX	16665083	16665090	16665090	6.0	-	.	NM_001047786,NM_001047787
181567	all	chrX	14726584	14726587	14726587	40.0	-	.	NM_078044
180801	all	chrX	5289684	5289697	5289694	511.0	-	.	NM_001029453,NM_171684,NM_171951
180695	all	chrX	4210542	4210556	4210551	103.0	-	.	NM_171662,NM_171663,NM_171664
183100	all	chrX	5151369	5151369	5151369	2.0	-	.	NM_076473
180915	all	chrX	6420024	6420032	6420031	151.0	-	.	NM_076678
181724	all	chrX	16767320	16767326	16767320	5.0	-	.	NM_078304
184695	all	chrX	1407683	1407683	1407683	8.0	-	.	NM_075864
184721	all	chrX	14994784	14994788	14994784	43.0	-	.	NM_078091
6418857	all	chrX	16602376	16602379	16602376	16.0	-	.	NM_001129683
180965	all	chrX	6924791	6924807	6924801	141.0	-	.	NM_001129658,NM_076770,NM_076771
183330	all	chrX	10460400	10460407	10460407	219.0	-	.	NM_077353
183426	all	chrX	2400221	2400225	2400221	3.0	-	.	NM_076034
180867	all	chrX	5999558	5999558	5999558	2.0	-	.	NM_076602
180994	all	chrX	7319821	7319831	7319831	17.0	-	.	NM_076837
180846	all	chrX	5797270	5797283	5797275	526.0	-	.	NM_076573
182644	all	chrX	6110879	6110897	6110888	726.0	-	.	NM_001129639,NM_076623
186916	all	chrX	7296005	7296005	7296005	2.0	-	.	NM_001047798,NM_001047799
191597	all	chrX	13642226	13642226	13642226	1.0	-	.	NM_077884
189028	all	chrX	6596484	6596484	6596484	1.0	-	.	NM_076709
181070	all	chrX	8133637	8133647	8133637	2.0	-	.	NM_076968
181062	all	chrX	8050618	8050633	8050623	7.0	-	.	NM_001029249,NM_001029250
181182	all	chrX	9675805	9675812	9675805	124.0	-	.	NM_077227
180968	all	chrX	6944553	6944558	6944558	9.0	-	.	NM_001029236,NM_171716
180535	all	chrX	2241820	2241832	2241830	29834.0	-	.	NM_076012
191766	all	chrX	6716144	6716155	6716150	23.0	-	.	NM_076730
184781	all	chrX	1327961	1327961	1327961	2.0	-	.	NM_075843
180550	all	chrX	2471528	2471528	2471528	2.0	-	.	NM_076047
180973	all	chrX	7030492	7030492	7030492	2.0	-	.	NM_076786
180626	all	chrX	3374729	3374729	3374729	1.0	-	.	NM_076183
181278	all	chrX	10871118	10871134	10871124	1496.0	-	.	NM_001047822,NM_001047823
181603	all	chrX	15080696	15080704	15080704	331.0	-	.	NM_078105
180550	all	chrX	2472890	2472895	2472895	10.0	-	.	NM_076047
181127	all	chrX	8801520	8801528	8801528	95.0	-	.	NM_001029661,NM_001029662
180940	all	chrX	6723786	6723795	6723795	24.0	-	.	NM_076732
181050	all	chrX	7907863	7907868	7907863	3.0	-	.	NM_076933
181441	all	chrX	13152753	13152760	13152753	6.0	-	.	NM_077783,NM_077784,NM_077785,NM_171788,NM_171789
188805	all	chrX	5511936	5511948	5511942	14.0	-	.	NM_076533
188697	all	chrX	10864734	10864734	10864734	7.0	-	.	NM_077411
180752	all	chrX	4767114	4767128	4767124	22.0	-	.	NM_076415
181646	all	chrX	15586713	15586722	15586721	13.0	-	.	NM_078168
181559	all	chrX	14632565	14632566	14632565	4.0	-	.	NM_078032
181577	all	chrX	14815712	14815712	14815712	6.0	-	.	NM_078057,NM_078058
186260	all	chrX	2621378	2621383	2621382	6.0	-	.	NM_076071
180712	all	chrX	4378184	4378189	4378184	2.0	-	.	NM_076355
181182	all	chrX	9675567	9675569	9675567	6.0	-	.	NM_077227
181241	all	chrX	10324069	10324069	10324069	1.0	-	.	NM_001047817,NM_001047818
181006	all	chrX	7493801	7493805	7493803	28.0	-	.	NM_076866
180712	all	chrX	4378212	4378215	4378215	12.0	-	.	NM_076355
186116	all	chrX	3100153	3100158	3100157	371.0	-	.	NM_076130
180769	all	chrX	4969542	4969544	4969542	5.0	-	.	NM_001029635,NM_001029636
181691	all	chrX	16159338	16159340	16159338	3.0	-	.	NM_078235
180859	all	chrX	5937619	5937619	5937619	1.0	-	.	NM_076592
3564786	all	chrX	13908272	13908274	13908272	2.0	-	.	NM_001029785
181310	all	chrX	11210081	11210084	11210081	2.0	-	.	NM_077473
184416	all	chrX	5831927	5831932	5831932	12.0	-	.	NM_076577
181335	all	chrX	11420391	11420400	11420394	73.0	-	.	NM_077513
181209	all	chrX	9952503	9952515	9952512	1110.0	-	.	NM_077269
184793	all	chrX	9897226	9897228	9897226	11.0	-	.	NM_077260
180785	all	chrX	5148815	5148835	5148825	2184.0	-	.	NM_076472
181089	all	chrX	8348489	8348489	8348489	2.0	-	.	NM_077015
181288	all	chrX	10972086	10972086	10972086	1.0	-	.	NM_077433
181349	all	chrX	11627226	11627226	11627226	3.0	-	.	NM_077541
180516	all	chrX	2030948	2030961	2030958	197.0	-	.	NM_075973
180686	all	chrX	4056820	4056820	4056820	3.0	-	.	NM_076292,NM_076293
191066	all	chrX	1898803	1898809	1898806	62.0	-	.	NM_075948
4927063	all	chrX	10370666	10370666	10370666	1.0	-	.	NM_001083307
180626	all	chrX	3377081	3377081	3377081	2.0	-	.	NM_076183
180492	all	chrX	1504504	1504513	1504504	4.0	-	.	NM_171630,NM_171940
180580	all	chrX	2890718	2890731	2890721	10.0	-	.	NM_076101
181164	all	chrX	9343193	9343193	9343193	2.0	-	.	NM_001129711,NM_001129712
182266	all	chrX	12938607	12938620	12938615	686.0	-	.	NM_077749
180681	all	chrX	3968005	3968005	3968005	1.0	-	.	NM_076285
189029	all	chrX	6597929	6597940	6597934	350.0	-	.	NM_076710
186663	all	chrX	2578201	2578211	2578205	1662.0	-	.	NM_076065
181788	all	chrX	17622616	17622628	17622626	571.0	-	.	NM_001029567,NM_171822,NM_171981
181274	all	chrX	10796133	10796140	10796137	18.0	-	.	NM_001029446,NM_001029448,NM_001129669,NM_001136454,NM_001136455,NM_077404
180681	all	chrX	3968008	3968027	3968017	14721.0	-	.	NM_076285
181096	all	chrX	8418618	8418627	8418625	2789.0	-	.	NM_077028
181511	all	chrX	14002935	14002949	14002941	138.0	-	.	NM_077935
188605	all	chrX	664713	664723	664718	41.0	-	.	NM_075736
184597	all	chrX	12795501	12795503	12795501	2.0	-	.	NM_077722
181728	all	chrX	16803239	16803242	16803242	123.0	-	.	NM_078311
180720	all	chrX	4494883	4494901	4494892	590.0	-	.	NM_001029508,NM_001029509,NM_001029510
3564938	all	chrX	14568662	14568665	14568662	4.0	-	.	NM_001029561
180620	all	chrX	3275992	3275997	3275997	139.0	-	.	NM_076163
180917	all	chrX	6444146	6444153	6444152	163.0	-	.	NM_076681
181761	all	chrX	17230621	17230621	17230621	17.0	-	.	NM_078392
181158	all	chrX	9268555	9268568	9268561	101.0	-	.	NM_077161,NM_077162
183911	all	chrX	11726284	11726286	11726286	5.0	-	.	NM_077561
180896	all	chrX	6238140	6238146	6238140	4.0	-	.	NM_076645
181003	all	chrX	7465379	7465382	7465382	3.0	-	.	NM_076861
181459	all	chrX	13385933	13385937	13385933	2.0	-	.	NM_077825
180528	all	chrX	2123530	2123530	2123530	3.0	-	.	NM_075993
188252	all	chrX	6283967	6283970	6283967	4.0	-	.	NM_076651
181265	all	chrX	10675749	10675766	10675756	24.0	-	.	NM_077386
180914	all	chrX	6408579	6408585	6408579	19.0	-	.	NM_076675
180894	all	chrX	6218342	6218342	6218342	7.0	-	.	NM_076642
181559	all	chrX	14634502	14634502	14634502	6.0	-	.	NM_078032
182619	all	chrX	6230903	6230903	6230903	3.0	-	.	NM_001029225,NM_001029226
181754	all	chrX	17147443	17147454	17147451	127.0	-	.	NM_078376
181347	all	chrX	11589814	11589822	11589814	25.0	-	.	NM_077536
180603	all	chrX	3117445	3117462	3117452	42.0	-	.	NM_076136
184191	all	chrX	8417394	8417404	8417404	5.0	-	.	NM_077027
186931	all	chrX	3828217	3828219	3828219	4.0	-	.	NM_076264
181192	all	chrX	9792423	9792439	9792433	61.0	-	.	NM_077242
191719	all	chrX	12663748	12663754	12663750	190.0	-	.	NM_077714
3565092	all	chrX	8537820	8537830	8537820	2.0	-	.	NM_001029177
187563	all	chrX	377180	377180	377180	2.0	-	.	NM_075692
181546	all	chrX	14502335	14502346	14502344	22.0	-	.	NM_078011
4363117	all	chrX	17680651	17680651	17680651	3.0	-	.	NM_001047827
181192	all	chrX	9792503	9792507	9792507	27.0	-	.	NM_077242
181775	all	chrX	17455782	17455791	17455787	4.0	-	.	NM_078427
182629	all	chrX	6496765	6496765	6496765	1.0	-	.	NM_076693
180434	all	chrX	862308	862311	862308	16.0	-	.	NM_075767
181097	all	chrX	8422411	8422421	8422419	159.0	-	.	NM_077029
180450	all	chrX	975641	975643	975641	16.0	-	.	NM_001029287,NM_001029288
182683	all	chrX	12525264	12525266	12525264	2.0	-	.	NM_077698
181027	all	chrX	7661847	7661855	7661851	614.0	-	.	NM_076893
186631	all	chrX	11001858	11001859	11001858	11.0	-	.	NM_077437
181591	all	chrX	14968898	14968907	14968898	36.0	-	.	NM_078083
181228	all	chrX	10156829	10156834	10156831	16.0	-	.	NM_077302
