Database of representative transcript models for protein-coding genes in S. pombe and for the poly(A)-tail length standards.
Transcript models are from Pombase.
Coordinates of S. pombe genes are based on the ASM294v2.21 genome assembly.
TranscriptID	TranscriptID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
SPBP23A10.02.1	SPBP23A10.02.1	chr2	+	1999816	2001036	1999897	2000376	2	1999816,2000165,	2000085,2001036,
SPBP23A10.03c.1	SPBP23A10.03c.1	chr2	-	1999256	2000861	2000311	2000774	2	1999256,2000474,	2000359,2000861,
SPBP23A10.04.1	SPBP23A10.04.1	chr2	+	2000972	2003598	2001134	2003269	3	2000972,2002414,2003079,	2002370,2003034,2003598,
SPBP23A10.05.1	SPBP23A10.05.1	chr2	+	2003653	2005862	2003715	2005099	3	2003653,2003921,2004214,	2003874,2004065,2005862,
SPBP23A10.06.1	SPBP23A10.06.1	chr2	+	2005849	2007600	2005967	2006975	1	2005849,	2007600,
SPBP23A10.07.1	SPBP23A10.07.1	chr2	+	2008118	2011955	2008118	2011643	1	2008118,	2011955,
SPBP23A10.08.1	SPBP23A10.08.1	chr2	+	2012987	2015005	2013061	2014363	1	2012987,	2015005,
SPBP23A10.09.1	SPBP23A10.09.1	chr2	+	2015415	2016296	2015499	2016108	1	2015415,	2016296,
SPBP23A10.10.1	SPBP23A10.10.1	chr2	+	2016394	2018936	2016394	2018794	2	2016394,2016569,	2016419,2018936,
SPBP23A10.11c.1	SPBP23A10.11c.1	chr2	-	2018919	2021589	2019165	2020689	1	2018919,	2021589,
SPBP23A10.12.1	SPBP23A10.12.1	chr2	+	2023298	2025187	2023948	2024889	4	2023298,2024058,2024238,2024768,	2023986,2024178,2024697,2025187,
SPBP23A10.13.1	SPBP23A10.13.1	chr2	+	2025362	2028676	2025542	2028461	1	2025362,	2028676,
SPBP23A10.14c.1	SPBP23A10.14c.1	chr2	-	2028609	2031173	2029258	2031035	3	2028609,2030586,2030870,	2030486,2030795,2031173,
SPBP23A10.15c.1	SPBP23A10.15c.1	chr2	-	2032841	2034943	2033469	2034843	1	2032841,	2034943,
SPBP23A10.16.1	SPBP23A10.16.1	chr2	+	2035905	2036579	2036099	2036579	1	2035905,	2036579,
SPBP23A10.17.1	SPBP23A10.17.1	chr2	-	2004088	2005875	2005384	2005781	2	2004088,2005755,	2005715,2005875,
SPBP26C9.02c.1	SPBP26C9.02c.1	chr2	-	323943	325565	324190	325162	1	323943,	325565,
SPBP26C9.03c.1	SPBP26C9.03c.1	chr2	-	327423	331064	327991	329746	1	327423,	331064,
SPBP35G2.02.1	SPBP35G2.02.1	chr2	+	963899	968891	966710	967334	2	963899,967865,	967789,968891,
SPBP35G2.03c.1	SPBP35G2.03c.1	chr2	-	967735	968767	967745	968767	2	967735,968666,	968604,968767,
SPBP35G2.04c.1	SPBP35G2.04c.1	chr2	-	969007	970048	969007	970034	3	969007,969450,969963,	969265,969871,970048,
SPBP35G2.05c.1	SPBP35G2.05c.1	chr2	-	970606	972785	970956	972448	4	970606,971984,972200,972322,	971919,972133,972270,972785,
SPBP35G2.06c.1	SPBP35G2.06c.1	chr2	-	973021	976901	973048	976632	5	973021,974222,974616,975043,975171,	974181,974577,975002,975137,976901,
SPBP35G2.07.1	SPBP35G2.07.1	chr2	+	976925	979390	977108	979118	1	976925,	979390,
SPBP35G2.08c.1	SPBP35G2.08c.1	chr2	-	979357	980870	979528	980580	3	979357,980207,980358,	980152,980309,980870,
SPBP35G2.09.1	SPBP35G2.09.1	chr2	+	980866	981978	981239	981893	3	980866,981295,981570,	981249,981511,981978,
SPBP35G2.10.1	SPBP35G2.10.1	chr2	+	981943	986422	982067	986324	1	981943,	986422,
SPBP35G2.11c.1	SPBP35G2.11c.1	chr2	-	986382	988594	986643	987837	2	986382,988304,	988001,988594,
SPBP35G2.12.1	SPBP35G2.12.1	chr2	+	988915	990326	989557	990175	1	988915,	990326,
SPBP35G2.13c.1	SPBP35G2.13c.1	chr2	-	990226	991832	990416	991367	1	990226,	991832,
SPBP35G2.14.1	SPBP35G2.14.1	chr2	+	992678	996435	992871	996069	1	992678,	996435,
SPBP35G2.16c.1	SPBP35G2.16c.1	chr2	-	961006	963780	962260	962515	1	961006,	963780,
SPBP35G2.17.1	SPBP35G2.17.1	chr2	-	963855	965899	963954	964275	1	963855,	965899,
SPBP4G3.02.1	SPBP4G3.02.1	chr2	+	4446372	4449053	4447556	4448918	1	4446372,	4449053,
SPBP4G3.03.1	SPBP4G3.03.1	chr2	+	4453053	4454161	4453077	4453803	1	4453053,	4454161,
SPBP4H10.03.1	SPBP4H10.03.1	chr2	+	2871687	2873493	2871897	2873127	1	2871687,	2873493,
SPBP4H10.04.1	SPBP4H10.04.1	chr2	+	2873841	2876109	2873996	2875859	3	2873841,2874179,2874540,	2874135,2874386,2876109,
SPBP4H10.05c.1	SPBP4H10.05c.1	chr2	-	2876069	2877566	2876232	2877369	1	2876069,	2877566,
SPBP4H10.06c.1	SPBP4H10.06c.1	chr2	-	2877686	2881553	2877849	2881368	1	2877686,	2881553,
SPBP4H10.07.1	SPBP4H10.07.1	chr2	+	2881774	2883758	2881804	2883556	1	2881774,	2883758,
SPBP4H10.08.1	SPBP4H10.08.1	chr2	+	2884303	2884916	2884359	2884787	5	2884303,2884413,2884536,2884630,2884724,	2884371,2884484,2884580,2884680,2884916,
SPBP4H10.09.1	SPBP4H10.09.1	chr2	+	2888449	2889979	2888449	2889736	1	2888449,	2889979,
SPBP4H10.10.1	SPBP4H10.10.1	chr2	+	2890644	2891823	2890644	2891823	1	2890644,	2891823,
SPBP4H10.11c.1	SPBP4H10.11c.1	chr2	-	2892128	2894902	2892338	2894408	1	2892128,	2894902,
SPBP4H10.12.1	SPBP4H10.12.1	chr2	+	2895854	2896587	2895854	2896587	3	2895854,2896000,2896515,	2895863,2896459,2896587,
SPBP4H10.13.1	SPBP4H10.13.1	chr2	+	2897045	2897633	2897099	2897531	1	2897045,	2897633,
SPBP4H10.14c.1	SPBP4H10.14c.1	chr2	-	2897775	2899670	2898279	2899206	1	2897775,	2899670,
SPBP4H10.15.1	SPBP4H10.15.1	chr2	+	2902817	2906068	2903084	2905881	2	2902817,2905856,	2905816,2906068,
SPBP4H10.16c.1	SPBP4H10.16c.1	chr2	-	2905961	2907243	2906236	2907124	1	2905961,	2907243,
SPBP4H10.17c.1	SPBP4H10.17c.1	chr2	-	2907177	2908713	2907372	2908398	1	2907177,	2908713,
SPBP4H10.18c.1	SPBP4H10.18c.1	chr2	-	2908827	2909885	2908886	2909831	1	2908827,	2909885,
SPBP4H10.19c.1	SPBP4H10.19c.1	chr2	-	2910046	2911730	2910241	2911465	2	2910046,2911390,	2911312,2911730,
SPBP4H10.20.1	SPBP4H10.20.1	chr2	+	2911930	2913532	2912227	2913371	4	2911930,2912581,2912928,2913162,	2912539,2912787,2913116,2913532,
SPBP4H10.21c.1	SPBP4H10.21c.1	chr2	-	2913471	2914333	2913575	2914220	1	2913471,	2914333,
SPBP8B7.01c.1	SPBP8B7.01c.1	chr2	-	3633501	3634812	3634099	3634525	3	3633501,3634228,3634412,	3634159,3634364,3634812,
SPBP8B7.02.1	SPBP8B7.02.1	chr2	+	3635228	3636355	3635444	3636230	1	3635228,	3636355,
SPBP8B7.03c.1	SPBP8B7.03c.1	chr2	-	3636474	3637726	3636554	3637646	1	3636474,	3637726,
SPBP8B7.04.1	SPBP8B7.04.1	chr2	+	3638410	3640971	3638439	3640941	2	3638410,3638553,	3638511,3640971,
SPBP8B7.05c.1	SPBP8B7.05c.1	chr2	-	3640903	3643081	3641215	3642202	1	3640903,	3643081,
SPBP8B7.06.1	SPBP8B7.06.1	chr2	+	3643176	3643653	3643188	3643584	2	3643176,3643560,	3643497,3643653,
SPBP8B7.07c.1	SPBP8B7.07c.1	chr2	-	3643792	3645580	3643817	3645442	3	3643792,3645185,3645363,	3645050,3645325,3645580,
SPBP8B7.08c.1	SPBP8B7.08c.1	chr2	-	3645543	3646961	3645658	3646749	4	3645543,3645989,3646314,3646491,	3645940,3646258,3646438,3646961,
SPBP8B7.09c.1	SPBP8B7.09c.1	chr2	-	3647073	3650172	3647144	3650081	1	3647073,	3650172,
SPBP8B7.10c.1	SPBP8B7.10c.1	chr2	-	3650360	3651820	3650626	3651820	3	3650360,3651173,3651782,	3651029,3651716,3651820,
SPBP8B7.11.1	SPBP8B7.11.1	chr2	+	3652213	3654253	3652306	3653795	3	3652213,3652488,3652679,	3652420,3652563,3654253,
SPBP8B7.12c.1	SPBP8B7.12c.1	chr2	-	3654183	3655279	3654473	3655136	2	3654183,3654440,	3654283,3655279,
SPBP8B7.13.1	SPBP8B7.13.1	chr2	+	3655453	3656797	3655544	3656375	2	3655453,3655779,	3655704,3656797,
SPBP8B7.14c.1	SPBP8B7.14c.1	chr2	-	3656747	3658973	3656885	3658752	3	3656747,3657081,3657234,	3657041,3657192,3658973,
SPBP8B7.15c.1	SPBP8B7.15c.1	chr2	-	3659808	3662598	3660172	3661621	2	3659808,3661865,	3661791,3662598,
SPBP8B7.16c.1	SPBP8B7.16c.1	chr2	-	3662734	3665346	3662853	3665301	3	3662734,3663905,3665233,	3663206,3665137,3665346,
SPBP8B7.17c.1	SPBP8B7.17c.1	chr2	-	3665669	3667932	3665867	3667388	1	3665669,	3667932,
SPBP8B7.18c.1	SPBP8B7.18c.1	chr2	-	3667949	3670139	3668062	3669718	1	3667949,	3670139,
SPBP8B7.19.1	SPBP8B7.19.1	chr2	+	3671315	3674622	3671458	3674518	1	3671315,	3674622,
SPBP8B7.20c.1	SPBP8B7.20c.1	chr2	-	3671159	3676674	3674750	3676577	1	3671159,	3676674,
SPBP8B7.21.1	SPBP8B7.21.1	chr2	+	3676895	3679661	3677712	3679289	2	3676895,3677831,	3677793,3679661,
SPBP8B7.22.1	SPBP8B7.22.1	chr2	+	3679603	3681133	3680025	3680756	3	3679603,3680084,3680265,	3680047,3680210,3681133,
SPBP8B7.23.1	SPBP8B7.23.1	chr2	+	3681873	3684412	3682060	3684082	1	3681873,	3684412,
SPBP8B7.24c.1	SPBP8B7.24c.1	chr2	-	3684280	3685459	3684652	3685265	3	3684280,3685094,3685231,	3684928,3685150,3685459,
SPBP8B7.25.1	SPBP8B7.25.1	chr2	+	3685837	3686791	3685900	3686599	2	3685837,3686456,	3686363,3686791,
SPBP8B7.26.1	SPBP8B7.26.1	chr2	+	3687086	3688150	3687123	3687966	2	3687086,3687262,	3687208,3688150,
SPBP8B7.27.1	SPBP8B7.27.1	chr2	+	3688330	3691849	3688538	3691006	2	3688330,3688816,	3688772,3691849,
SPBP8B7.28c.1	SPBP8B7.28c.1	chr2	-	3691007	3691942	3691200	3691848	1	3691007,	3691942,
SPBP8B7.29.1	SPBP8B7.29.1	chr2	+	3692442	3694832	3692562	3694719	1	3692442,	3694832,
SPBP8B7.30c.1	SPBP8B7.30c.1	chr2	-	3694963	3697783	3695120	3697694	1	3694963,	3697783,
SPBP8B7.31.1	SPBP8B7.31.1	chr2	+	3698071	3699346	3698332	3699037	4	3698071,3698472,3698799,3698972,	3698414,3698724,3698919,3699346,
SPBP8B7.32.1	SPBP8B7.32.1	chr2	+	3629875	3634113	3630376	3630601	2	3629875,3630171,	3630091,3634113,
SPBPB10D8.01.1	SPBPB10D8.01.1	chr2	+	80898	83357	81294	82953	1	80898,	83357,
SPBPB10D8.02c.1	SPBPB10D8.02c.1	chr2	-	83228	85631	83766	85431	1	83228,	85631,
SPBPB10D8.03.1	SPBPB10D8.03.1	chr2	+	87726	89029	89029	89029	1	87726,	89029,
SPBPB10D8.04c.1	SPBPB10D8.04c.1	chr2	-	91375	92863	91723	92863	1	91375,	92863,
SPBPB10D8.05c.1	SPBPB10D8.05c.1	chr2	-	94482	95739	94482	95622	1	94482,	95739,
SPBPB10D8.06c.1	SPBPB10D8.06c.1	chr2	-	97241	98534	97241	98381	1	97241,	98534,
SPBPB10D8.07c.1	SPBPB10D8.07c.1	chr2	-	99859	101411	100000	101140	1	99859,	101411,
SPBPB21E7.01c.1	SPBPB21E7.01c.1	chr2	-	58135	59704	58323	59646	1	58135,	59704,
SPBPB21E7.02c.1	SPBPB21E7.02c.1	chr2	-	60552	61205	60552	61205	2	60552,61118,	61107,61205,
SPBPB21E7.04c.1	SPBPB21E7.04c.1	chr2	-	64486	65620	64668	65514	1	64486,	65620,
SPBPB21E7.05.1	SPBPB21E7.05.1	chr2	+	66841	67225	66841	67225	1	66841,	67225,
SPBPB21E7.06.1	SPBPB21E7.06.1	chr2	+	68354	68852	68852	68852	1	68354,	68852,
SPBPB21E7.07.1	SPBPB21E7.07.1	chr2	+	70155	71310	70203	71094	1	70155,	71310,
SPBPB21E7.08.1	SPBPB21E7.08.1	chr2	+	72080	73390	73390	73390	3	72080,72614,73135,	72612,73117,73390,
SPBPB21E7.09.1	SPBPB21E7.09.1	chr2	+	75072	77625	76317	77400	1	75072,	77625,
SPBPB21E7.10.1	SPBPB21E7.10.1	chr2	+	61361	62126	61495	61855	2	61361,61631,	61526,62126,
SPBPB21E7.11.1	SPBPB21E7.11.1	chr2	-	61525	63086	62255	62956	3	61525,62597,62943,	62449,62885,63086,
SPBPB2B2.01.1	SPBPB2B2.01.1	chr2	+	4457660	4459842	4458009	4459767	1	4457660,	4459842,
SPBPB2B2.02.1	SPBPB2B2.02.1	chr2	+	4460485	4462134	4460558	4461704	1	4460485,	4462134,
SPBPB2B2.05.1	SPBPB2B2.05.1	chr2	+	4466516	4467612	4466753	4467515	1	4466516,	4467612,
SPBPB2B2.06c.1	SPBPB2B2.06c.1	chr2	-	4469017	4471207	4469199	4471005	1	4469017,	4471207,
SPBPB2B2.07c.1	SPBPB2B2.07c.1	chr2	-	4474144	4474931	4474144	4474931	2	4474144,4474437,	4474403,4474931,
SPBPB2B2.08.1	SPBPB2B2.08.1	chr2	+	4475952	4476674	4476011	4476674	1	4475952,	4476674,
SPBPB2B2.09c.1	SPBPB2B2.09c.1	chr2	-	4478686	4480222	4479109	4480162	1	4478686,	4480222,
SPBPB2B2.10c.1	SPBPB2B2.10c.1	chr2	-	4482233	4483799	4482568	4483678	1	4482233,	4483799,
SPBPB2B2.11.1	SPBPB2B2.11.1	chr2	+	4483682	4487313	4484058	4485156	1	4483682,	4487313,
SPBPB2B2.12c.1	SPBPB2B2.12c.1	chr2	-	4484022	4487569	4485276	4487418	1	4484022,	4487569,
SPBPB2B2.13.1	SPBPB2B2.13.1	chr2	+	4488321	4490271	4488490	4490050	1	4488321,	4490271,
SPBPB2B2.14c.1	SPBPB2B2.14c.1	chr2	-	4492579	4493364	4492579	4493322	2	4492579,4492904,	4492854,4493364,
SPBPB2B2.15.1	SPBPB2B2.15.1	chr2	+	4496372	4496984	4496372	4496984	1	4496372,	4496984,
SPBPB2B2.16c.1	SPBPB2B2.16c.1	chr2	-	4497936	4499394	4497936	4499394	1	4497936,	4499394,
SPBPB2B2.17c.1	SPBPB2B2.17c.1	chr2	-	4501955	4502396	4501955	4502396	1	4501955,	4502396,
SPBPB2B2.18.1	SPBPB2B2.18.1	chr2	+	4502691	4503664	4502691	4503664	4	4502691,4502786,4503067,4503526,	4502725,4502857,4503286,4503664,
SPBPB2B2.19c.1	SPBPB2B2.19c.1	chr2	-	4503652	4505257	4503909	4504944	1	4503652,	4505257,
SPBPB7E8.01.1	SPBPB7E8.01.1	chr2	+	3491818	3496777	3494516	3496226	1	3491818,	3496777,
SPBPB7E8.02.1	SPBPB7E8.02.1	chr2	+	3498387	3502150	3499131	3501381	1	3498387,	3502150,
SPBPB8B6.02c.1	SPBPB8B6.02c.1	chr2	-	44693	46836	44809	46831	1	44693,	46836,
SPBPB8B6.03.1	SPBPB8B6.03.1	chr2	+	47055	49071	47427	49071	1	47055,	49071,
SPBPB8B6.04c.1	SPBPB8B6.04c.1	chr2	-	47368	51220	49142	51181	3	47368,50952,51112,	50910,51062,51220,
SPBPB8B6.05c.1	SPBPB8B6.05c.1	chr2	-	54321	55582	54496	55567	1	54321,	55582,
SPBPB8B6.06c.1	SPBPB8B6.06c.1	chr2	-	55750	57113	55849	56785	1	55750,	57113,
SPBPJ4664.01.1	SPBPJ4664.01.1	chr2	+	684099	685682	684142	685360	2	684099,685198,	685117,685682,
SPBPJ4664.02.1	SPBPJ4664.02.1	chr2	+	687625	699886	687715	699631	1	687625,	699886,
SPBPJ4664.03.1	SPBPJ4664.03.1	chr2	+	700290	700700	700363	700556	2	700290,700543,	700476,700700,
SPBPJ4664.04.1	SPBPJ4664.04.1	chr2	+	701798	705817	701889	705513	1	701798,	705817,
SPBPJ4664.05.1	SPBPJ4664.05.1	chr2	+	705787	707245	705931	706666	2	705787,706140,	706077,707245,
SPBPJ4664.06.1	SPBPJ4664.06.1	chr2	+	707510	712426	707587	711934	1	707510,	712426,
SPBTRNAALA.07.1	SPBTRNAALA.07.1	chr2	+	285675	285749	285749	285749	1	285675,	285749,
SPBTRNAALA.08.1	SPBTRNAALA.08.1	chr2	-	1600232	1600306	1600306	1600306	1	1600232,	1600306,
SPBTRNAALA.09.1	SPBTRNAALA.09.1	chr2	-	1618439	1618513	1618513	1618513	1	1618439,	1618513,
SPBTRNAALA.10.1	SPBTRNAALA.10.1	chr2	+	1629901	1629975	1629975	1629975	1	1629901,	1629975,
SPBTRNAALA.11.1	SPBTRNAALA.11.1	chr2	-	1645570	1645644	1645644	1645644	1	1645570,	1645644,
SPBTRNAARG.04.1	SPBTRNAARG.04.1	chr2	-	326651	326724	326724	326724	1	326651,	326724,
SPBTRNAARG.05.1	SPBTRNAARG.05.1	chr2	-	1160892	1160994	1160994	1160994	2	1160892,1160958,	1160928,1160994,
SPBTRNAARG.06.1	SPBTRNAARG.06.1	chr2	+	1602187	1602260	1602260	1602260	1	1602187,	1602260,
SPBTRNAARG.07.1	SPBTRNAARG.07.1	chr2	-	1647282	1647355	1647355	1647355	1	1647282,	1647355,
SPBTRNAASN.01.1	SPBTRNAASN.01.1	chr2	-	1597995	1598069	1598069	1598069	1	1597995,	1598069,
SPBTRNAASN.02.1	SPBTRNAASN.02.1	chr2	+	2032159	2032233	2032233	2032233	1	2032159,	2032233,
SPBTRNAASN.03.1	SPBTRNAASN.03.1	chr2	+	4031742	4031816	4031816	4031816	1	4031742,	4031816,
SPBTRNAASN.04.1	SPBTRNAASN.04.1	chr2	-	4210052	4210126	4210126	4210126	1	4210052,	4210126,
SPBTRNAASP.04.1	SPBTRNAASP.04.1	chr2	+	3939226	3939297	3939297	3939297	1	3939226,	3939297,
SPBTRNAASP.05.1	SPBTRNAASP.05.1	chr2	+	1602346	1602417	1602417	1602417	1	1602346,	1602417,
SPBTRNAGLN.01.1	SPBTRNAGLN.01.1	chr2	+	257453	257525	257525	257525	1	257453,	257525,
SPBTRNAGLN.02.1	SPBTRNAGLN.02.1	chr2	-	257907	257979	257979	257979	1	257907,	257979,
SPBTRNAGLN.03.1	SPBTRNAGLN.03.1	chr2	-	258847	258919	258919	258919	1	258847,	258919,
SPBTRNAGLN.04.1	SPBTRNAGLN.04.1	chr2	+	355919	355991	355991	355991	1	355919,	355991,
SPBTRNAGLU.05.1	SPBTRNAGLU.05.1	chr2	+	820490	820562	820562	820562	1	820490,	820562,
SPBTRNAGLU.06.1	SPBTRNAGLU.06.1	chr2	-	1601490	1601562	1601562	1601562	1	1601490,	1601562,
SPBTRNAGLU.07.1	SPBTRNAGLU.07.1	chr2	-	1646828	1646900	1646900	1646900	1	1646828,	1646900,
SPBTRNAGLU.08.1	SPBTRNAGLU.08.1	chr2	+	4107638	4107710	4107710	4107710	1	4107638,	4107710,
SPBTRNAGLY.03.1	SPBTRNAGLY.03.1	chr2	-	180993	181064	181064	181064	1	180993,	181064,
SPBTRNAGLY.04.1	SPBTRNAGLY.04.1	chr2	-	285388	285459	285459	285459	1	285388,	285459,
SPBTRNAGLY.05.1	SPBTRNAGLY.05.1	chr2	+	326234	326305	326305	326305	1	326234,	326305,
SPBTRNAGLY.06.1	SPBTRNAGLY.06.1	chr2	+	570155	570226	570226	570226	1	570155,	570226,
SPBTRNAGLY.07.1	SPBTRNAGLY.07.1	chr2	-	1599336	1599407	1599407	1599407	1	1599336,	1599407,
SPBTRNAGLY.08.1	SPBTRNAGLY.08.1	chr2	-	1644674	1644745	1644745	1644745	1	1644674,	1644745,
SPBTRNAGLY.09.1	SPBTRNAGLY.09.1	chr2	+	2069486	2069557	2069557	2069557	1	2069486,	2069557,
SPBTRNAHIS.01.1	SPBTRNAHIS.01.1	chr2	+	464237	464309	464309	464309	1	464237,	464309,
SPBTRNAHIS.02.1	SPBTRNAHIS.02.1	chr2	+	960728	960800	960800	960800	1	960728,	960800,
SPBTRNAILE.05.1	SPBTRNAILE.05.1	chr2	+	1600085	1600159	1600159	1600159	1	1600085,	1600159,
SPBTRNAILE.06.1	SPBTRNAILE.06.1	chr2	+	1618292	1618366	1618366	1618366	1	1618292,	1618366,
SPBTRNAILE.07.1	SPBTRNAILE.07.1	chr2	-	1630048	1630122	1630122	1630122	1	1630048,	1630122,
SPBTRNAILE.08.1	SPBTRNAILE.08.1	chr2	+	1645423	1645497	1645497	1645497	1	1645423,	1645497,
SPBTRNALEU.05.1	SPBTRNALEU.05.1	chr2	-	1402443	1402541	1402541	1402541	2	1402443,1402503,	1402487,1402541,
SPBTRNALEU.06.1	SPBTRNALEU.06.1	chr2	-	1598744	1598845	1598845	1598845	2	1598744,1598807,	1598788,1598845,
SPBTRNALEU.07.1	SPBTRNALEU.07.1	chr2	-	1644082	1644183	1644183	1644183	2	1644082,1644145,	1644126,1644183,
SPBTRNALEU.08.1	SPBTRNALEU.08.1	chr2	-	2768256	2768335	2768335	2768335	1	2768256,	2768335,
SPBTRNALEU.09.1	SPBTRNALEU.09.1	chr2	-	3209138	3209217	3209217	3209217	1	3209138,	3209217,
SPBTRNALEU.10.1	SPBTRNALEU.10.1	chr2	+	3914042	3914121	3914121	3914121	1	3914042,	3914121,
SPBTRNALYS.06.1	SPBTRNALYS.06.1	chr2	-	602624	602699	602699	602699	1	602624,	602699,
SPBTRNALYS.07.1	SPBTRNALYS.07.1	chr2	+	1599705	1599788	1599788	1599788	2	1599705,1599751,	1599744,1599788,
SPBTRNALYS.08.1	SPBTRNALYS.08.1	chr2	+	1645043	1645126	1645126	1645126	2	1645043,1645090,	1645082,1645126,
SPBTRNALYS.09.1	SPBTRNALYS.09.1	chr2	+	3814133	3814216	3814216	3814216	2	3814133,3814180,	3814172,3814216,
SPBTRNAMET.04.1	SPBTRNAMET.04.1	chr2	+	658450	658531	658531	658531	1	658450,	658531,
SPBTRNAMET.05.1	SPBTRNAMET.05.1	chr2	-	1598074	1598155	1598155	1598155	2	1598074,1598117,	1598110,1598155,
SPBTRNAMET.06.1	SPBTRNAMET.06.1	chr2	-	2434302	2434374	2434374	2434374	1	2434302,	2434374,
SPBTRNAPHE.03.1	SPBTRNAPHE.03.1	chr2	-	2576375	2576448	2576448	2576448	1	2576375,	2576448,
SPBTRNAPRO.04.1	SPBTRNAPRO.04.1	chr2	-	1825786	1825858	1825858	1825858	1	1825786,	1825858,
SPBTRNAPRO.05.1	SPBTRNAPRO.05.1	chr2	+	1877220	1877292	1877292	1877292	1	1877220,	1877292,
SPBTRNAPRO.06.1	SPBTRNAPRO.06.1	chr2	+	2319291	2319363	2319363	2319363	1	2319291,	2319363,
SPBTRNAPRO.07.1	SPBTRNAPRO.07.1	chr2	+	2939714	2939786	2939786	2939786	1	2939714,	2939786,
SPBTRNAPRO.08.1	SPBTRNAPRO.08.1	chr2	-	3360518	3360590	3360590	3360590	1	3360518,	3360590,
SPBTRNASER.05.1	SPBTRNASER.05.1	chr2	-	744753	744835	744835	744835	1	744753,	744835,
SPBTRNASER.06.1	SPBTRNASER.06.1	chr2	+	3350593	3350688	3350688	3350688	2	3350593,3350643,	3350634,3350688,
SPBTRNATHR.06.1	SPBTRNATHR.06.1	chr2	+	1503952	1504024	1504024	1504024	1	1503952,	1504024,
SPBTRNATHR.07.1	SPBTRNATHR.07.1	chr2	-	2790374	2790446	2790446	2790446	1	2790374,	2790446,
SPBTRNATRP.02.1	SPBTRNATRP.02.1	chr2	+	717075	717148	717148	717148	1	717075,	717148,
SPBTRNATRP.03.1	SPBTRNATRP.03.1	chr2	+	1774859	1774932	1774932	1774932	1	1774859,	1774932,
SPBTRNATYR.02.1	SPBTRNATYR.02.1	chr2	+	1598510	1598594	1598594	1598594	2	1598510,1598558,	1598548,1598594,
SPBTRNATYR.03.1	SPBTRNATYR.03.1	chr2	+	1643848	1643932	1643932	1643932	2	1643848,1643896,	1643886,1643932,
SPBTRNATYR.04.1	SPBTRNATYR.04.1	chr2	+	3814557	3814641	3814641	3814641	2	3814557,3814605,	3814595,3814641,
SPBTRNAVAL.05.1	SPBTRNAVAL.05.1	chr2	-	1600966	1601049	1601049	1601049	2	1600966,1601011,	1601002,1601049,
SPBTRNAVAL.06.1	SPBTRNAVAL.06.1	chr2	-	1619173	1619256	1619256	1619256	1	1619173,	1619256,
SPBTRNAVAL.07.1	SPBTRNAVAL.07.1	chr2	+	1629158	1629241	1629241	1629241	2	1629158,1629205,	1629196,1629241,
SPBTRNAVAL.08.1	SPBTRNAVAL.08.1	chr2	-	1646304	1646387	1646387	1646387	2	1646304,1646349,	1646340,1646387,
SPCC1020.01c.1	SPCC1020.01c.1	chr3	+	793178	796301	793178	796211	1	793178,	796301,
SPCC1020.02.1	SPCC1020.02.1	chr3	-	786288	791163	786519	790614	1	786288,	791163,
SPCC1020.03.1	SPCC1020.03.1	chr3	-	784217	786165	784249	785705	4	784217,784831,785463,785905,	784788,785244,785840,786165,
SPCC1020.04c.1	SPCC1020.04c.1	chr3	+	783022	784077	783100	783747	2	783022,783593,	783375,784077,
SPCC1020.05.1	SPCC1020.05.1	chr3	-	774789	777899	775040	776570	1	774789,	777899,
SPCC1020.06c.1	SPCC1020.06c.1	chr3	+	773328	774834	773497	774466	2	773328,773487,	773410,774834,
SPCC1020.07.1	SPCC1020.07.1	chr3	-	770274	772180	770721	771725	4	770274,771350,771478,771692,	771293,771413,771521,772180,
SPCC1020.08.1	SPCC1020.08.1	chr3	-	767788	770340	767985	770052	1	767788,	770340,
SPCC1020.09.1	SPCC1020.09.1	chr3	-	765935	767541	766169	767369	1	765935,	767541,
SPCC1020.10.1	SPCC1020.10.1	chr3	-	758367	762656	758900	760853	1	758367,	762656,
SPCC1020.11c.1	SPCC1020.11c.1	chr3	+	757329	758483	757364	757861	3	757329,757505,757850,	757424,757761,758483,
SPCC1020.12c.1	SPCC1020.12c.1	chr3	+	755227	756290	755256	756186	2	755227,755468,	755405,756290,
SPCC1020.13c.1	SPCC1020.13c.1	chr3	+	752445	755292	752473	754631	4	752445,752724,753352,754134,	752680,753289,754093,755292,
SPCC1020.14.1	SPCC1020.14.1	chr3	-	778132	782134	778132	782134	1	778132,	782134,
SPCC10H11.01.1	SPCC10H11.01.1	chr3	+	519502	522897	519539	522584	1	519502,	522897,
SPCC10H11.02.1	SPCC10H11.02.1	chr3	+	523959	525001	524131	525001	1	523959,	525001,
SPCC1183.01.1	SPCC1183.01.1	chr3	+	591762	595029	591851	594435	6	591762,591924,592133,592352,592831,594341,	591884,592086,592253,592791,594290,595029,
SPCC1183.02.1	SPCC1183.02.1	chr3	+	594962	596054	595059	596002	2	594962,595492,	595212,596054,
SPCC1183.03c.1	SPCC1183.03c.1	chr3	-	595450	597344	596367	597078	3	595450,596666,596841,	596512,596761,597344,
SPCC1183.04c.1	SPCC1183.04c.1	chr3	-	597499	599387	597613	599237	2	597499,599095,	599046,599387,
