Database of representative transcript models for protein-coding genes in Drosophila S2 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for D. melanogaster had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from S2 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of fly genes are based on the dm3 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_001043103	yki	chr2R	-	19953519	19956008	19953595	19955769	5	19953519,19953783,19954083,19954685,19954987,	19953700,19953836,19954239,19954777,19956008,
NM_134689	CG2794	chr2L	+	564162	566472	564226	566329	1	564162,	566472,
NM_132507	CG2247	chrX	-	11500054	11505679	11500815	11504861	9	11500054,11502046,11502266,11502585,11502735,11503434,11504234,11504509,11505564,	11501988,11502185,11502532,11502673,11503340,11503746,11504446,11504867,11505679,
NM_139444	CG9018	chr3L	-	2235283	2237076	2235425	2236951	4	2235283,2235828,2236049,2236800,	2235578,2235972,2236729,2237076,
NM_057733	CG5210	chr2R	+	12579202	12581256	12579274	12581143	3	12579202,12579852,12580490,	12579404,12580428,12581256,
NM_080535	rok	chrX	-	16519648	16531452	16520195	16530316	11	16519648,16520602,16520893,16521067,16521333,16521628,16521966,16526477,16526800,16530254,16530460,	16520280,16520827,16520999,16521261,16521527,16521903,16524595,16526734,16526946,16530394,16531452,
NM_141807	CG5214	chr3R	+	7070005	7072749	7070163	7072314	7	7070005,7070508,7070666,7070842,7071460,7071809,7072179,	7070238,7070612,7070768,7071382,7071605,7072115,7072749,
NM_168465	CG6091	chr3L	-	11598528	11602540	11599203	11601937	9	11598528,11599356,11599635,11600243,11600534,11600751,11601636,11601775,11602385,	11599298,11599571,11600183,11600446,11600691,11601283,11601704,11602288,11602540,
NM_057357	rod	chr3R	+	27406393	27414027	27406744	27413829	14	27406393,27406902,27407329,27407737,27408001,27408265,27409026,27410355,27410810,27411377,27411804,27412139,27413024,27413718,	27406840,27407240,27407677,27407937,27408210,27408966,27410294,27410750,27411319,27411747,27412069,27412965,27413658,27414027,
NM_135572	CG6094	chr2L	+	10507120	10508061	10507193	10507868	2	10507120,10507418,	10507355,10508061,
NM_140629	roq	chr3L	-	16366608	16371750	16367620	16370337	4	16366608,16367959,16370175,16371531,	16367767,16370110,16370338,16371750,
NM_164703	Tsp	chr2L	-	6689624	6709086	6690050	6701834	11	6689624,6690976,6697009,6697262,6699764,6699986,6700180,6700552,6701749,6708286,6709052,	6690139,6691098,6697127,6697457,6699902,6700116,6700496,6700619,6701944,6708578,6709086,
NM_137175	row	chr2R	-	11094031	11101137	11094454	11100994	6	11094031,11097316,11097749,11099081,11099230,11100111,	11095304,11097684,11098573,11099172,11100060,11101137,
NM_169740	Dad	chr3R	+	12880618	12896123	12883432	12894857	7	12880618,12883140,12890437,12890557,12894192,12894471,12894691,	12880896,12884426,12890491,12890683,12894408,12894622,12896123,
NM_142445	CG7146	chr3R	-	14096894	14100168	14097101	14100075	7	14096894,14097467,14097924,14098863,14099169,14099480,14100005,	14097404,14097870,14098808,14099111,14099419,14099953,14100168,
NM_001259873	Dab	chr3L	+	16706759	16717677	16707311	16716441	9	16706759,16708540,16708672,16709330,16711346,16714186,16714357,16715163,16715357,	16707420,16708611,16709269,16709937,16714116,16714290,16715101,16715293,16717677,
NM_141109	CG7148	chr3L	-	21823490	21825353	21823715	21825196	3	21823490,21823889,21824645,	21823832,21824586,21825353,
NM_135305	CG7149	chr2L	-	7786159	7790557	7786899	7790078	8	7786159,7787094,7787371,7787612,7787833,7788150,7788398,7790021,	7787031,7787304,7787552,7787767,7788090,7788337,7788467,7790557,
NM_206212	Dat	chr2R	+	20034506	20045285	20042499	20045071	5	20034506,20042210,20043326,20044419,20044636,	20034646,20042565,20043500,20044572,20045285,
NM_079597	Ho	chr3R	+	7505464	7506698	7505592	7506594	3	7505464,7505805,7506366,	7505749,7506311,7506698,
NM_057736	cnn	chr2R	-	9326818	9337980	9327576	9337863	7	9326818,9327896,9330438,9331932,9332269,9333051,9337678,	9327833,9330021,9330633,9332199,9332643,9333095,9337980,
NM_001170287	Moca-cyp	chr3R	+	24166055	24170891	24168619	24170737	7	24166055,24167093,24168001,24168200,24168404,24168601,24168856,	24166460,24167936,24168141,24168348,24168531,24168796,24170891,
NM_139603	Chd64	chr3L	-	4114293	4122388	4114971	4122209	3	4114293,4115304,4122155,	4115142,4115646,4122388,
NM_135144	CG13994	chr2L	+	6063017	6063617	6063022	6063566	2	6063017,6063282,	6063230,6063617,
NM_079114	enok	chr2R	+	19987403	19994755	19987403	19994462	4	19987403,19988325,19988469,19993277,	19988266,19988409,19993213,19994755,
NM_132673	CG11178	chrX	+	13500203	13503681	13500477	13502944	4	13500203,13501715,13502184,13502433,	13501507,13502117,13502365,13503681,
NM_166516	CG11170	chr2R	-	18064920	18070337	18064945	18065992	2	18064920,18070267,	18066001,18070337,
NM_136858	CG13192	chr2R	+	7712869	7714846	7712920	7714302	3	7712869,7713405,7713982,	7713058,7713919,7714846,
NM_141657	CG8273	chr3R	+	5403763	5406892	5403901	5406585	2	5403763,5405877,	5405818,5406892,
NM_136569	CG8272	chr2R	-	4775908	4778941	4776541	4778805	3	4775908,4777363,4778754,	4777300,4778623,4778941,
NM_139790	CG8270	chr3L	+	6481780	6484310	6481860	6484149	7	6481780,6482029,6482569,6483017,6483338,6483798,6484069,	6481968,6482513,6482962,6483276,6483738,6484003,6484310,
NM_058072	Rep	chr2R	+	15379591	15381618	15379728	15381380	3	15379591,15379836,15380979,	15379777,15380922,15381618,
NM_167150	Trxr-1	chrX	+	8138419	8142066	8138463	8141727	4	8138419,8140126,8140542,8140840,	8138530,8140472,8140769,8142066,
NM_176684	CG2930	chrX	+	3766453	3772852	3767190	3772650	6	3766453,3767150,3769934,3770347,3770487,3771660,	3766590,3767209,3770275,3770426,3771491,3772852,
NM_141295	CG2931	chr3R	-	1393223	1394337	1393334	1394243	1	1393223,	1394337,
NM_141738	Bruce	chr3R	-	6137760	6157075	6138365	6156909	32	6137760,6138931,6139434,6139960,6140846,6141517,6141923,6143329,6143860,6144453,6144695,6144983,6145158,6145441,6145767,6146876,6147186,6147383,6147929,6148168,6148492,6150007,6150187,6150479,6150963,6151982,6152264,6152550,6153450,6154292,6155412,6156689,	6138860,6139360,6139903,6140792,6141461,6141796,6143270,6143793,6144396,6144638,6144926,6145101,6145382,6145700,6146552,6146948,6147304,6147869,6148105,6148437,6149918,6150131,6150420,6150901,6151378,6152204,6152485,6153385,6154200,6155355,6155723,6157075,
NM_168475	Pi3K68D	chr3L	-	11767749	11783113	11768823	11781312	17	11767749,11769063,11769275,11769429,11773777,11774035,11774490,11774983,11775323,11776027,11776659,11777354,11777501,11780157,11780278,11782640,11783021,	11769003,11769213,11769367,11769626,11773978,11774428,11774927,11775229,11775963,11776598,11777293,11777443,11778215,11780210,11781345,11782720,11783113,
NM_137066	CG6543	chr2R	-	9740457	9741836	9740554	9741703	4	9740457,9740685,9741606,9741802,	9740620,9741410,9741729,9741836,
NM_142190	Sra-1	chr3R	+	11158987	11164084	11159110	11163458	9	11158987,11159387,11161274,11161627,11161794,11162055,11162652,11162800,11163245,	11159317,11161219,11161567,11161740,11161994,11162591,11162747,11163187,11164084,
NM_169865	CG6231	chr3R	-	15441733	15458440	15442359	15444905	7	15441733,15442974,15443554,15444196,15444517,15444806,15458055,	15442606,15443481,15443972,15444455,15444745,15445102,15458440,
NM_135646	CG6230	chr2L	-	11115634	11120314	11116135	11120171	7	11115634,11116310,11116508,11116701,11116909,11117165,11118140,	11116255,11116454,11116641,11116844,11117106,11118075,11120314,
NM_136234	CG9272	chr2L	-	20926358	20927860	20926447	20927799	4	20926358,20926920,20927156,20927688,	20926864,20927091,20927624,20927860,
NM_001201852	CG6232	chr2L	+	10447635	10450080	10447691	10449712	6	10447635,10447780,10448048,10448291,10449364,10449578,	10447721,10447982,10448230,10449299,10449515,10450080,
NM_133149	CG8051	chrX	-	19195362	19201957	19195613	19197957	5	19195362,19195832,19197445,19197669,19201671,	19195756,19197125,19197572,19198127,19201957,
NM_132079	wuho	chrX	+	6182155	6183603	6182186	6183461	1	6182155,	6183603,
NM_001015354	CG17691	chrU	+	1178879	1184774	1178970	1184732	6	1178879,1179256,1183262,1184082,1184352,1184504,	1179200,1179334,1183509,1184301,1184445,1184774,
NM_079338	Meics	chr3L	-	13955757	13957802	13955872	13957729	2	13955757,13957218,	13957113,13957802,
NM_132080	Rpt4	chrX	-	6183502	6185276	6183651	6185156	5	6183502,6183817,6184087,6184871,6185047,	6183754,6183958,6184808,6184991,6185276,
NM_058125	Rpt1	chr2R	-	3539298	3541459	3540040	3541342	1	3539298,	3541459,
NM_132485	Tim8	chrX	+	11262477	11263216	11262568	11262913	2	11262477,11262736,	11262658,11263216,
NM_143099	CG10420	chr3R	-	21059357	21061240	21059766	21061119	2	21059357,21060983,	21060920,21061240,
NM_140833	CG10424	chr3L	-	19089498	19090809	19089751	19090732	2	19089498,19090405,	19090327,19090809,
NM_143106	CG10425	chr3R	-	21086244	21088220	21086977	21088122	3	21086244,21087266,21087905,	21087202,21087835,21088220,
NM_143700	CG17724	chr2R	-	9063578	9073317	9064929	9066486	4	9063578,9067092,9072281,9073288,	9066518,9067615,9072680,9073317,
NM_136074	CG10428	chr2L	+	18948896	18950980	18948997	18950924	4	18948896,18949202,18949428,18949946,	18949141,18949372,18949894,18950980,
NM_130663	Csat	chrX	-	2595156	2597809	2595870	2597553	3	2595156,2597320,2597537,	2596808,2597440,2597809,
NM_079363	CrebA	chr3L	+	15528513	15546305	15529501	15544374	6	15528513,15540975,15542648,15543246,15543963,15544179,	15529555,15541186,15543145,15543696,15544107,15546305,
NM_136643	prel	chr2R	+	5311591	5313612	5312105	5313147	4	5311591,5311836,5312043,5312751,	5311771,5311965,5312420,5313612,
NM_132904	CG9903	chrX	-	16433185	16434885	16433377	16434814	2	16433185,16433785,	16433713,16434885,
NM_078711	mst	chrX	+	21259985	21262700	21260038	21261877	3	21259985,21260174,21260963,	21260119,21260904,21262700,
NM_080041	msk	chr3L	+	8109278	8114685	8109539	8114111	10	8109278,8110404,8110695,8111256,8111646,8111844,8112704,8113011,8113377,8113914,	8109629,8110640,8111193,8111433,8111792,8112642,8112928,8113322,8113850,8114685,
NM_168778	Indy	chr3L	-	18821731	18839367	18822322	18839159	9	18821731,18822678,18823375,18823939,18824192,18824410,18824594,18825046,18839135,	18822613,18823057,18823834,18824128,18824341,18824527,18824721,18825084,18839367,
NM_080359	nAcRbeta-21C	chr2L	+	545128	547096	545191	546953	4	545128,545370,545815,546564,	545306,545564,546443,547096,
NM_141990	yellow-f2	chr3R	-	8818988	8820869	8819177	8820827	4	8818988,8819385,8820149,8820655,	8819318,8820041,8820539,8820869,
NM_168777	HipHop	chr3L	+	18814270	18815312	18814406	18815072	1	18814270,	18815312,
NM_135489	CG5846	chr2L	-	9956151	9957019	9956288	9956993	1	9956151,	9957019,
NM_141942	CG5844	chr3R	+	8259823	8261548	8259964	8261231	4	8259823,8259961,8260138,8260983,	8259900,8260067,8260924,8261548,
NM_169762	CG5840	chr3R	+	13361408	13362858	13361972	13362569	3	13361408,13361688,13362492,	13361573,13362420,13362858,
NM_079849	CecA1	chr3R	+	26036595	26037053	26036669	26036922	2	26036595,26036829,	26036768,26037053,
NM_079850	CecA2	chr3R	+	26037877	26038415	26037959	26038209	2	26037877,26038116,	26038058,26038415,
NM_170195	CG31111	chr3R	-	20880804	20881899	20880859	20881819	2	20880804,20881756,	20881606,20881899,
NM_001169561	Mio	chr2L	-	21286077	21310050	21286291	21308787	11	21286077,21286488,21287203,21287390,21288051,21289461,21289614,21297694,21301453,21304824,21308287,	21286425,21286618,21287327,21287994,21289404,21289548,21289744,21297811,21301527,21304931,21310050,
NM_058091	Trap1	chr2R	-	2521157	2523767	2521278	2523492	3	2521157,2521515,2523359,	2521453,2523283,2523767,
NM_001144476	CG32138	chr3L	+	14046795	14064722	14047167	14063234	9	14046795,14054527,14058171,14058715,14060429,14060711,14061291,14061907,14062991,	14047443,14054611,14058258,14060368,14060643,14061004,14061846,14062027,14064722,
NM_143057	CG11771	chr3R	+	20757731	20760641	20757854	20760104	2	20757731,20758015,	20757958,20760641,
NM_165776	CG11777	chr2R	+	6356120	6357148	6356138	6356951	3	6356120,6356205,6356705,	6356141,6356442,6357148,
NM_142529	CG11779	chr3R	-	14980125	14985600	14980854	14985427	4	14980125,14981586,14982187,14985331,	14981519,14982124,14982268,14985600,
NM_078645	mei-41	chrX	+	16285793	16293883	16285793	16293601	5	16285793,16286079,16288348,16288716,16293475,	16286020,16288291,16288642,16293411,16293883,
NM_132322	ric8a	chrX	+	9150209	9153247	9150329	9152116	2	9150209,9150475,	9150410,9153247,
NM_001043241	CG42327	chr3R	+	7481874	7499696	7493293	7499184	5	7481874,7493080,7497125,7498298,7498949,	7482396,7496703,7497222,7498846,7499696,
NM_139562	CG42324	chr3L	+	3472446	3509259	3472686	3508533	6	3472446,3485843,3504719,3504887,3506074,3507297,	3472707,3486278,3504803,3505092,3507207,3509259,
NM_001144181	CG42321	chr2R	-	9305667	9326550	9306487	9326184	9	9305667,9306651,9306968,9307840,9309343,9309603,9309824,9310106,9326111,	9306590,9306905,9307775,9309212,9309541,9309764,9310008,9310230,9326550,
NM_130661	CG2658	chrX	-	2588743	2592248	2589096	2592016	7	2588743,2589425,2590020,2590353,2590948,2591371,2591881,	2589258,2589961,2590291,2590890,2591317,2591821,2592248,
NM_141442	CG2656	chr3R	+	2970445	2976988	2970537	2976920	3	2970445,2970644,2976772,	2970582,2971303,2976988,
NM_057512	Pgd	chrX	+	2039168	2042599	2039439	2042421	3	2039168,2039522,2041207,	2039447,2039746,2042599,
NM_079936	Pgm	chr3L	-	16119117	16121631	16119236	16121590	4	16119117,16119441,16121194,16121512,	16119375,16120660,16121441,16121631,
NM_206371	Eip71CD	chr3L	+	15504662	15506205	15504702	15506130	4	15504662,15505271,15505575,15505895,	15504732,15505465,15505836,15506205,
NM_057328	Pgk	chr2L	-	2746879	2748487	2747011	2748381	3	2746879,2747310,2748319,	2747252,2748255,2748487,
NM_165636	Pgi	chr2R	-	4798404	4801631	4798684	4801071	6	4798404,4798930,4799521,4800109,4800937,4801214,	4798875,4799459,4799761,4800692,4801071,4801631,
NM_001032270	CG13430	chr2R	-	16437776	16439591	16438008	16438812	2	16437776,16439397,	16439330,16439591,
NM_144395	CG18754	chr3R	+	19509778	19512259	19509778	19511598	4	19509778,19510105,19510902,19511201,	19509851,19510427,19511136,19512259,
NM_137538	CG15100	chr2R	-	14734362	14738184	14734587	14737995	6	14734362,14735398,14736606,14736769,14737683,14737892,	14735338,14736550,14736711,14737605,14737805,14738184,
NM_057616	RpS18	chr2R	+	16151526	16152375	16151612	16152267	3	16151526,16151751,16151997,	16151615,16151937,16152375,
NM_145192	CG15107	chr2R	-	14858806	14860042	14859095	14859938	3	14858806,14859333,14859749,	14859268,14859691,14860042,
NM_144035	CG15456	chrX	-	20297433	20298104	20297672	20298017	2	20297433,20297991,	20297934,20298104,
NM_139639	CG11342	chr3L	-	4366493	4367458	4366697	4367414	1	4366493,	4367458,
NM_078844	l(2)35Bd	chr2L	+	15009938	15011764	15010017	15011358	2	15009938,15011275,	15011218,15011764,
NM_165272	CG31800	chr2L	-	19033512	19034576	19033738	19034456	4	19033512,19033988,19034204,19034419,	19033930,19034150,19034362,19034576,
NM_001015132	vtd	chr3LHet	+	2243576	2265525	2243663	2265299	8	2243576,2243997,2247453,2253758,2253991,2254308,2263373,2265173,	2243921,2244288,2247577,2253938,2254247,2255059,2263535,2265525,
NM_134984	CG3652	chr2L	-	4392769	4393876	4392875	4393790	5	4392769,4393041,4393261,4393501,4393772,	4392988,4393199,4393433,4393715,4393876,
NM_142706	CG3308	chr3R	-	17096822	17099537	17097676	17099252	4	17096822,17097876,17098208,17099062,	17097815,17098158,17098557,17099537,
NM_131988	CG3309	chrX	-	5220821	5223383	5221338	5223302	2	5220821,5222201,	5222142,5223383,
NM_142251	CG3303	chr3R	+	11734155	11736089	11734314	11735608	5	11734155,11734500,11734806,11735069,11735365,	11734441,11734660,11735012,11735302,11736089,
NM_133126	CG7556	chrX	-	19070820	19073988	19071314	19073712	3	19070820,19072072,19073032,	19071995,19072280,19073988,
NM_139919	CG7550	chr3L	-	8116711	8117631	8116836	8117559	1	8116711,	8117631,
NM_132500	CG11699	chrX	+	11464653	11465443	11464742	11465333	3	11464653,11464899,11465201,	11464809,11465141,11465443,
NM_137733	CG9485	chr2R	+	17201402	17207067	17201472	17206907	8	17201402,17201928,17202332,17202740,17204201,17205113,17205351,17205585,	17201484,17202269,17202690,17204144,17205057,17205291,17205521,17207067,
NM_136136	CG10166	chr2L	-	19525239	19526347	19525473	19526324	3	19525239,19525952,19526220,	19525884,19526163,19526347,
NM_001201921	CG10165	chr2L	-	19527280	19530301	19527376	19528252	4	19527280,19527760,19528087,19530268,	19527705,19527953,19528369,19530301,
NM_167073	RpL7A	chrX	-	6424933	6427318	6425158	6426537	6	6424933,6425867,6426330,6426522,6427156,6427262,	6425464,6426238,6426454,6426578,6427194,6427318,
NM_167908	alphaCop	chr3L	-	1641065	1645199	1641196	1644957	3	1641065,1644011,1645169,	1643955,1645061,1645199,
NM_136258	l(2)k14505	chr2L	+	21261167	21262698	21261234	21262263	4	21261167,21261411,21261776,21262012,	21261334,21261719,21261957,21262698,
NM_132195	Ykt6	chrX	+	7814441	7815999	7814708	7815397	2	7814441,7814922,	7814833,7815999,
NM_133000	CG5703	chrX	+	17526121	17527782	17526454	17527466	4	17526121,17526286,17526622,17527295,	17526212,17526493,17527141,17527782,
NM_136470	CG12107	chr2R	+	3561954	3562867	3562056	3562595	3	3561954,3562225,3562399,	3562164,3562329,3562867,
NM_132308	CG12106	chrX	+	9087930	9089390	9088068	9088768	2	9087930,9088304,	9088240,9089390,
NM_139372	CG12104	chr3L	-	1600663	1602674	1601267	1602571	2	1600663,1602484,	1601933,1602674,
NM_168385	iPLA2-VIA	chr3L	-	9853316	9857459	9853804	9856916	8	9853316,9854099,9854494,9855190,9856062,9856420,9856876,9857292,	9854037,9854435,9855135,9856008,9856362,9856716,9857199,9857459,
NM_139515	CG1291	chr3L	+	3143807	3145445	3143991	3145266	1	3143807,	3145445,
NM_079629	smp-30	chr3R	-	10571817	10573047	10571877	10572847	3	10571817,10572128,10572995,	10572070,10572847,10573047,
NM_206391	Lmpt	chr3L	+	16892514	16900274	16893152	16899842	4	16892514,16895228,16895477,16899922,	16895168,16895291,16899850,16900274,
NM_137274	CG4282	chr2R	+	12209692	12212287	12209836	12212018	4	12209692,12209939,12211358,12211811,	12209840,12211296,12211749,12212287,
NM_142781	CG13850	chr3R	-	18234287	18236637	18234391	18236385	7	18234287,18234661,18234784,18235120,18235433,18236207,18236574,	18234602,18234731,18235059,18235370,18236144,18236403,18236637,
NM_001169928	UGP	chr3L	-	9344556	9352035	9344842	9351741	8	9344556,9345017,9345504,9345701,9345981,9346837,9346987,9351714,	9344950,9345427,9345643,9345927,9346328,9346929,9347174,9352035,
NM_133070	CG15046	chrX	-	18381436	18383519	18381680	18383519	4	18381436,18382078,18382306,18383428,	18382021,18382250,18383187,18383519,
NM_141455	CG1227	chr3R	-	3073876	3075457	3074006	3075142	4	3073876,3074178,3074371,3075026,	3074123,3074313,3074966,3075457,
NM_001104453	CG5028	chr3R	+	21506566	21509502	21506688	21509195	6	21506566,21506842,21506987,21507826,21508077,21509194,	21506745,21506920,21507767,21508013,21508153,21509502,
NM_057625	Fkbp13	chr2R	-	17374677	17384713	17375170	17382829	5	17374677,17375523,17375777,17382635,17384568,	17375350,17375711,17375866,17382831,17384713,
NM_001169899	qm	chr3L	+	7341412	7345896	7341709	7345493	7	7341412,7341962,7344368,7344566,7344894,7345070,7345334,	7341775,7342117,7344513,7344827,7344997,7345198,7345896,
NM_140590	CG5027	chr3L	+	16222199	16224239	16222400	16223871	4	16222199,16222504,16222800,16223481,	16222440,16222743,16223424,16224239,
