Database of representative transcript models for protein-coding genes in mouse liver cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from mouse liver; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_029100	Sepn1	chr4	-	134093809	134108081	134095530	134108034	12	134093809,134096548,134096737,134098251,134098627,134098964,134100499,134101103,134101395,134103865,134107331,134107851,	134095704,134096650,134096850,134098357,134098816,134099046,134100637,134101228,134101605,134103999,134107449,134108081,
NM_011421	Smpd1	chr7	+	112702873	112706900	112703045	112706547	6	112702873,112703735,112705020,112705431,112705863,112706137,	112703351,112704508,112705192,112705508,112706009,112706900,
NM_010402	Hand2	chr8	+	59799779	59803428	59800703	59802657	2	59799779,59802558,	59801258,59803428,
NM_009213	Smpd2	chr10	-	41206980	41210146	41207011	41209838	10	41206980,41207477,41207798,41207982,41208238,41208539,41208736,41209080,41209269,41209788,	41207388,41207631,41207903,41208115,41208321,41208629,41208830,41209157,41209366,41210146,
NM_008710	Nnt	chr13	-	120124340	120197818	120125063	120193509	17	120124340,120127182,120128633,120143465,120146309,120155133,120157282,120158718,120161202,120163435,120170479,120175385,120178000,120183417,120185553,120193358,120197709,	120125213,120127298,120128752,120143547,120146469,120155313,120157443,120158952,120161398,120163583,120170670,120175474,120178088,120183635,120185783,120193561,120197818,
NM_173416	BC068281	chr12	+	4850108	4862373	4856951	4858859	2	4850108,4856932,	4850257,4862373,
NM_173011	Idh2	chr7	-	87239735	87260236	87240001	87260162	11	87239735,87240506,87240684,87240908,87242689,87243021,87243656,87243883,87245628,87248007,87260047,	87240089,87240599,87240782,87241021,87242841,87243158,87243800,87244044,87245794,87248099,87260236,
NM_010497	Idh1	chr1	-	65205201	65225716	65206038	65221926	9	65205201,65207623,65208373,65211673,65212680,65215072,65217532,65221804,65225563,	65206129,65207786,65208514,65211825,65212858,65215178,65217824,65221942,65225716,
NM_025455	Ccdc28b	chr4	-	129295342	129301152	129296635	129300007	6	129295342,129297700,129297926,129298227,129299843,129301057,	129296690,129297723,129298120,129298394,129300031,129301152,
NM_145393	Ythdf2	chr4	-	131741978	131768171	131742838	131767841	5	131741978,131760046,131766666,131767346,131767814,	131742862,131761630,131766746,131767371,131768171,
NM_173761	Ythdf1	chr2	-	180639083	180655641	180640346	180655415	5	180639083,180645391,180653839,180655016,180655388,	180640373,180646912,180653919,180655041,180655641,
NM_144820	Ccdc28a	chr10	-	17933481	17954787	17933929	17950382	6	17933481,17936065,17939293,17944702,17950224,17954657,	17933984,17936088,17939448,17944866,17950424,17954787,
NM_013670	Snrpn	chr7	-	67125765	67150042	67128125	67133490	10	67125765,67128254,67129910,67130716,67131657,67132297,67133487,67140291,67144203,67149921,	67128163,67128380,67130049,67130869,67131769,67132449,67133633,67140440,67144299,67150042,
NM_009225	Snrpb	chr2	-	129997170	130005100	129997668	130004972	7	129997170,129998338,129998771,129999342,130001065,130002750,130004969,	129997679,129998464,129998910,129999495,130001177,130002902,130005100,
NM_011432	Snrpc	chr17	+	27977031	27988909	27977106	27988707	6	27977031,27977408,27979214,27982127,27984897,27988582,	27977114,27977451,27979323,27982217,27985002,27988909,
NM_009227	Snrpe	chr1	-	135500219	135506857	135500597	135506794	5	135500219,135503077,135505473,135506294,135506740,	135500653,135503156,135505536,135506321,135506857,
NM_134063	BC016423	chr13	-	3565276	3610354	3565909	3599210	20	3565276,3566163,3566681,3567997,3568733,3569557,3572732,3580997,3583745,3587543,3589186,3593376,3593538,3594742,3596022,3598897,3599082,3599184,3599437,3610035,	3565913,3566278,3566863,3568103,3568887,3569683,3576446,3581439,3584619,3587780,3589894,3593439,3593611,3594846,3596123,3598997,3599102,3599308,3599580,3610354,
NM_001122666	Suds3	chr5	-	117541692	117566002	117542840	117565822	13	117541692,117542954,117544918,117548279,117549309,117549485,117550608,117555163,117556654,117558356,117559766,117562818,117565680,	117542865,117543040,117545003,117548385,117549331,117549547,117550704,117555320,117556674,117558428,117559822,117562888,117566002,
NM_001004361	Tpgs2	chr18	-	25294633	25327378	25297406	25327109	7	25294633,25298946,25300021,25307614,25309700,25316744,25327027,	25297640,25299107,25300138,25307743,25309788,25316824,25327378,
NM_146097	Cbwd1	chr19	-	24994125	25036106	24995082	25036021	15	24994125,24995510,24997086,24997245,25002816,25006153,25012885,25015238,25017172,25022558,25023691,25027749,25029825,25032393,25035873,	24995192,24995640,24997152,24997314,25002865,25006210,25012930,25015325,25017219,25022596,25023751,25027841,25029922,25032480,25036106,
NM_007499	Atm	chr9	-	53244561	53344776	53247850	53342041	64	53244561,53248135,53249778,53250511,53252096,53253449,53256157,53258622,53259653,53261457,53261636,53262393,53262820,53263872,53264598,53265482,53266907,53267817,53268995,53269216,53270585,53272257,53273136,53273330,53276069,53279456,53281720,53287685,53288678,53290406,53292177,53294113,53294918,53296010,53296654,53298215,53299018,53300345,53301142,53302716,53303956,53305237,53306961,53307226,53308776,53309024,53311049,53312050,53314647,53315882,53318267,53319808,53321209,53323262,53324309,53326607,53328096,53330152,53332451,53335277,53339735,53341764,53341969,53344667,	53248034,53248272,53249842,53250626,53252183,53253615,53256307,53258739,53259794,53261540,53261775,53262552,53262934,53264080,53264813,53265596,53267081,53268052,53269115,53269225,53270690,53272406,53273239,53273419,53276157,53279612,53281808,53287863,53288855,53290548,53292349,53294209,53295051,53296175,53296826,53298415,53299145,53300473,53301389,53302886,53304130,53305358,53307092,53307302,53308932,53309107,53311249,53312231,53314737,53316008,53318393,53320034,53321305,53323457,53324681,53326774,53328260,53330391,53332617,53335442,53339881,53341877,53342071,53344776,
NM_027354	Poc1a	chr9	+	106183391	106252851	106183769	106252111	11	106183391,106185182,106187211,106187723,106189110,106190321,106197471,106207595,106210271,106232203,106252012,	106183787,106185267,106187383,106187903,106189218,106190437,106197605,106207664,106210364,106232347,106252851,
NM_027740	Poc1b	chr10	+	98569804	98660709	98569842	98659364	12	98569804,98570425,98587464,98592116,98606868,98607112,98615434,98617702,98618835,98627502,98655415,98659259,	98569857,98570510,98587636,98592296,98606976,98607228,98615568,98617771,98618985,98627583,98655631,98660709,
NM_012055	Asns	chr6	-	7625163	7643182	7625314	7639500	12	7625163,7625992,7626234,7627230,7627939,7630084,7631249,7631933,7632270,7635168,7639251,7643108,	7625524,7626148,7626316,7627331,7628046,7630211,7631377,7632035,7632456,7635406,7639523,7643182,
NM_012029	Ecsit	chr9	-	21876247	21889871	21876767	21882687	9	21876247,21877425,21877869,21878126,21879034,21880671,21882591,21888466,21889792,	21877024,21877531,21878018,21878184,21879258,21881089,21882709,21888652,21889871,
NM_001037918	Lipt1	chr1	+	37929050	37933069	37931709	37932831	2	37929050,37931708,	37929170,37933069,
NM_177239	Mysm1	chr4	-	94608739	94645791	94613655	94645756	20	94608739,94614792,94615019,94617616,94618864,94619553,94620188,94620562,94623740,94625603,94627018,94628393,94631819,94634560,94635670,94637202,94637314,94639608,94641907,94645694,	94613814,94614850,94615125,94617749,94619053,94619628,94620239,94620617,94623829,94625681,94627122,94628524,94632562,94634659,94635749,94637226,94637392,94639679,94641983,94645791,
NM_026987	Dhx16	chr17	+	36016722	36029610	36016856	36029492	20	36016722,36018222,36018574,36018966,36019386,36019789,36020077,36020759,36020964,36022439,36022828,36023034,36024343,36024779,36025028,36025299,36026142,36026383,36027859,36029363,	36017063,36018467,36018740,36019023,36019641,36019993,36020269,36020870,36021080,36022650,36022927,36023187,36024484,36024942,36025147,36025367,36026305,36026545,36028033,36029610,
NM_138654	5033411D12Rik	chr13	-	16949330	17786599	16949688	17786566	14	16949330,17067990,17344324,17393751,17415038,17544290,17646159,17669323,17736614,17754052,17754572,17763534,17764384,17786472,	16949852,17068054,17344427,17393849,17415110,17544386,17646303,17669415,17736735,17754103,17754658,17763608,17764436,17786599,
NM_024192	Cuedc2	chr19	-	46405029	46413150	46405177	46407181	10	46405029,46405409,46405541,46405779,46406035,46406246,46406402,46407107,46412802,46413058,	46405324,46405470,46405603,46405956,46406163,46406308,46406546,46407191,46412901,46413150,
NM_001081678	Zfp800	chr6	-	28189927	28211601	28191656	28210778	6	28189927,28192976,28197140,28206430,28210717,28211479,	28191657,28194663,28197284,28206526,28210836,28211601,
NM_029086	5830415F09Rik	chr4	-	46388388	46402295	46389907	46402265	6	46388388,46392964,46394930,46398965,46400439,46402189,	46390120,46393182,46395557,46399123,46400614,46402295,
NM_207232	Ptpdc1	chr13	-	48673237	48720942	48675104	48701723	10	48673237,48676123,48678453,48681300,48684488,48685655,48685994,48687854,48701641,48720745,	48675212,48676234,48678639,48682547,48684626,48685774,48686075,48688026,48701729,48720942,
NM_172763	Zfp809	chr9	+	22030146	22047795	22030273	22047641	6	22030146,22039463,22040645,22042118,22042985,22047477,	22030276,22039590,22040738,22042228,22043697,22047795,
NM_010833	Msn	chrX	+	93291383	93363890	93291570	93361973	13	93291383,93337203,93345958,93347862,93349633,93350802,93353185,93355426,93358705,93359088,93360713,93361263,93361808,	93291582,93337287,93346054,93348137,93349717,93350949,93353282,93355590,93358836,93359249,93360806,93361488,93363890,
NM_175443	Etnk2	chr1	+	135260148	135276892	135260340	135275966	8	135260148,135262152,135265326,135269711,135271103,135273482,135275025,135275893,	135260595,135262412,135265449,135269854,135271187,135273628,135275099,135276892,
NM_025811	Nhlrc2	chr19	+	56622750	56672132	56623172	56672002	11	56622750,56626248,56644905,56649247,56650644,56662659,56666065,56666882,56668149,56669289,56671745,	56623350,56626401,56645361,56649369,56650774,56662759,56666297,56667005,56668356,56669509,56672132,
NM_028341	Ttc39c	chr18	+	12802041	12897920	12802394	12895272	14	12802041,12843345,12845460,12848281,12853744,12856399,12878458,12883447,12887128,12888502,12891466,12893395,12894488,12895182,	12802552,12843394,12845589,12848396,12854099,12856568,12878552,12883555,12887238,12888626,12891564,12893500,12894527,12897920,
NM_027238	Ttc39b	chr4	-	82866363	82970093	82873037	82970016	20	82866363,82876311,82878614,82883145,82885971,82887549,82888042,82889807,82889951,82890933,82892176,82893516,82898889,82901948,82906785,82907729,82909597,82917020,82943831,82969974,	82873128,82876428,82878732,82883254,82886098,82887641,82888204,82889867,82890019,82891042,82892242,82893622,82898954,82902016,82906862,82907861,82909705,82917122,82943866,82970093,
NM_001145948	Ttc39a	chr4	+	109088251	109117347	109088308	109116810	18	109088251,109088591,109093897,109095050,109095479,109098905,109100735,109101491,109103460,109103995,109104143,109105593,109111353,109113126,109114831,109115301,109116112,109116686,	109088352,109088696,109094029,109095127,109095547,109098970,109100835,109101557,109103569,109104063,109104203,109105755,109111445,109113247,109114943,109115416,109116229,109117347,
NM_010827	Msc	chr1	-	14743432	14746047	14744319	14745829	2	14743432,14745310,	14744406,14746047,
NM_133949	Ptov1	chr7	-	52118434	52125158	52118802	52124891	12	52118434,52118904,52119752,52119981,52120131,52120282,52120841,52122179,52122429,52122562,52122744,52124720,	52118814,52119102,52119857,52120039,52120205,52120372,52120997,52122287,52122487,52122645,52122882,52125158,
NM_001081089	Gpat2	chr2	+	127250934	127261945	127253044	127261697	22	127250934,127252976,127253228,127253981,127254420,127254732,127256590,127257018,127257398,127257593,127258107,127258385,127258707,127259321,127259467,127259813,127260123,127260527,127260742,127260946,127261210,127261580,	127250957,127253107,127253342,127254055,127254525,127254861,127256690,127257152,127257498,127257806,127258230,127258468,127258826,127259392,127259726,127259962,127260201,127260659,127260863,127261012,127261266,127261945,
NM_001039522	Leo1	chr9	+	75289330	75314236	75289384	75314105	12	75289330,75293041,75294908,75296108,75297163,75298294,75302430,75303447,75304864,75305881,75308812,75314000,	75289442,75293800,75295013,75296203,75297309,75298379,75302525,75303582,75305000,75306068,75308910,75314236,
NM_021546	Necab3	chr2	-	154370133	154384589	154370874	154384575	13	154370133,154370990,154371761,154371963,154372405,154372536,154372772,154373160,154380382,154380635,154381319,154382792,154384473,	154370903,154371082,154371839,154372076,154372459,154372616,154372891,154373297,154380480,154380661,154381428,154382817,154384589,
NM_054095	Necab2	chr8	+	121970618	121996532	121970954	121996070	13	121970618,121973981,121975981,121978100,121978258,121986460,121988801,121989052,121991490,121992168,121994807,121995639,121996041,	121971164,121974006,121976090,121978126,121978356,121986597,121988920,121989132,121991544,121992281,121994885,121995731,121996532,
NM_178617	Necab1	chr4	-	14879398	15076278	14883039	15076063	13	14879398,14884972,14887154,14893052,14902279,14905301,14916304,14932115,14979766,14992470,15038340,15067371,15075964,	14883068,14885064,14887232,14893165,14902333,14905378,14916426,14932252,14979864,14992496,15038449,15067396,15076278,
NM_020618	Smarce1	chr11	-	99070364	99092331	99071382	99089817	11	99070364,99074433,99075347,99076427,99080533,99080928,99081968,99086351,99089588,99089810,99091715,	99071591,99074644,99075449,99076600,99080705,99081060,99082049,99086456,99089632,99089862,99092331,
NM_008979	Ptpn22	chr3	+	103664199	103716168	103664326	103715963	21	103664199,103677567,103677903,103678102,103678587,103679655,103679828,103680517,103681227,103683500,103685972,103689244,103689449,103692434,103692657,103694178,103706036,103707292,103709078,103713303,103715898,	103664413,103677676,103677980,103678198,103678626,103679727,103679888,103680660,103681294,103683578,103686059,103689321,103690264,103692518,103692779,103694206,103706114,103707408,103709109,103713381,103716168,
NM_172992	Phtf2	chr5	-	20264472	20387942	20266872	20360984	18	20264472,20267481,20270031,20271575,20277992,20279502,20279820,20281696,20288090,20295446,20300112,20307719,20309002,20311472,20313221,20319057,20360939,20387773,	20266893,20267607,20270127,20271731,20278079,20279634,20280093,20281825,20288309,20295602,20300299,20307884,20309168,20311631,20313291,20319114,20361019,20387942,
NM_013629	Phtf1	chr3	+	103772180	103811410	103773008	103810931	19	103772180,103772977,103773676,103785808,103786868,103789675,103791349,103792537,103794960,103795242,103797603,103800524,103801355,103802594,103803193,103807369,103808309,103809421,103810910,	103772710,103773053,103773733,103785878,103787027,103789832,103791484,103792697,103795134,103795329,103797825,103800653,103801628,103802726,103803280,103807525,103808405,103809547,103811410,
NM_011877	Ptpn21	chr12	-	99914984	99972855	99916759	99971863	19	99914984,99917485,99918166,99918570,99920728,99921687,99926399,99931081,99931766,99937040,99938168,99942351,99943302,99947014,99947745,99949009,99953233,99971683,99972679,	99916888,99917646,99918401,99918699,99920950,99921825,99927838,99931166,99931827,99937120,99938256,99942440,99943390,99947085,99947813,99949107,99953403,99972044,99972855,
NM_016981	Slc9a1	chr4	+	132925686	132979609	132926458	132978242	12	132925686,132967751,132971215,132972195,132973814,132975368,132975839,132976016,132976419,132976700,132977416,132977901,	132926822,132968212,132971466,132972413,132974017,132975458,132975910,132976190,132976534,132976802,132977489,132979609,
NM_001033289	Slc9a2	chr1	+	40738556	40826115	40738718	40824844	12	40738556,40775439,40783052,40799464,40800647,40812553,40813103,40818745,40820387,40822409,40823087,40824470,	40739010,40775903,40783303,40799682,40800850,40812643,40813174,40818907,40820484,40822541,40823178,40826115,
