Database of representative transcript models for protein-coding genes in S. cerevisiae and for the poly(A)-tail length standards.
Transcript models are from the Saccharomyces Genome Database, with 3' ends reannotated by David Weinberg.
Coordinates of yeast genes are based on the sacCer3 genome assembly.
GeneID	GeneID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
YNR008W	YNR008W	chrXIV	+	640363	642626	640395	642381	1	640363,	642626,
YNR009W	YNR009W	chrXIV	+	642634	643595	642689	643439	1	642634,	643595,
YNR010W	YNR010W	chrXIV	+	643718	644292	643743	644193	1	643718,	644292,
YNR011C	YNR011C	chrXIV	-	644162	646969	644319	646950	1	644162,	646969,
YNR012W	YNR012W	chrXIV	+	647338	649017	647431	648937	1	647338,	649017,
YNR013C	YNR013C	chrXIV	-	648929	651744	649027	651712	1	648929,	651744,
YNR014W	YNR014W	chrXIV	+	652464	653103	652464	653103	1	652464,	653103,
YNR015W	YNR015W	chrXIV	+	653374	654641	653386	654541	1	653374,	654641,
YNR017W	YNR017W	chrXIV	+	662659	663813	662912	663581	1	662659,	663813,
YNR018W	YNR018W	chrXIV	+	664218	665070	664269	664944	1	664218,	665070,
YNR019W	YNR019W	chrXIV	+	665295	667401	665338	667267	1	665295,	667401,
YNR020C	YNR020C	chrXIV	-	667409	668222	667409	668222	1	667409,	668222,
YNR021W	YNR021W	chrXIV	+	668348	669714	668376	669591	1	668348,	669714,
YNR022C	YNR022C	chrXIV	-	669660	670219	669773	670193	1	669660,	670219,
YNR023W	YNR023W	chrXIV	+	670376	672213	670417	672118	1	670376,	672213,
YNR024W	YNR024W	chrXIV	+	672391	673041	672408	672969	1	672391,	673041,
YNR026C	YNR026C	chrXIV	-	672939	674718	673273	674689	1	672939,	674718,
YNR027W	YNR027W	chrXIV	+	674906	676129	674922	675876	1	674906,	676129,
YNR028W	YNR028W	chrXIV	+	676176	677103	676176	677103	1	676176,	677103,
YNR029C	YNR029C	chrXIV	-	677091	678536	677198	678488	1	677091,	678536,
YNR030W	YNR030W	chrXIV	+	678774	680567	678798	680454	1	678774,	680567,
YNR031C	YNR031C	chrXIV	-	680693	685433	680693	685433	1	680693,	685433,
YNR032W	YNR032W	chrXIV	+	685889	687148	686009	687116	1	685889,	687148,
YNR032C-A	YNR032C-A	chrXIV	-	687242	687464	687242	687464	1	687242,	687464,
YNR033W	YNR033W	chrXIV	+	687627	690063	687634	689998	1	687627,	690063,
YNR034W	YNR034W	chrXIV	+	690207	691534	690320	691286	1	690207,	691534,
YNR034W-A	YNR034W-A	chrXIV	+	692560	692857	692560	692857	1	692560,	692857,
YNR035C	YNR035C	chrXIV	-	692413	694056	693018	694047	1	692413,	694056,
YNR036C	YNR036C	chrXIV	-	694197	694838	694360	694822	1	694197,	694838,
YNR037C	YNR037C	chrXIV	-	695051	695327	695051	695327	1	695051,	695327,
YNR038W	YNR038W	chrXIV	+	695589	697572	695594	697484	1	695589,	697572,
YNR039C	YNR039C	chrXIV	-	697556	699463	697613	699431	1	697556,	699463,
YNR040W	YNR040W	chrXIV	+	699689	700460	699689	700460	1	699689,	700460,
YNR041C	YNR041C	chrXIV	-	700507	701706	700540	701659	1	700507,	701706,
YNR043W	YNR043W	chrXIV	+	701880	703248	701894	703085	1	701880,	703248,
YNR044W	YNR044W	chrXIV	+	703698	705876	703698	705876	1	703698,	705876,
YNR045W	YNR045W	chrXIV	+	706106	707652	706138	707608	1	706106,	707652,
YNR046W	YNR046W	chrXIV	+	707787	708195	707787	708195	1	707787,	708195,
YNR047W	YNR047W	chrXIV	+	708462	711439	708522	711204	1	708462,	711439,
YNR048W	YNR048W	chrXIV	+	711601	712999	711629	712811	1	711601,	712999,
YNR049C	YNR049C	chrXIV	-	712932	713686	713022	713655	1	712932,	713686,
YNR050C	YNR050C	chrXIV	-	713984	715428	714047	715388	1	713984,	715428,
YNR051C	YNR051C	chrXIV	-	716779	718327	716779	718327	1	716779,	718327,
YNR052C	YNR052C	chrXIV	-	719243	720705	719345	720647	1	719243,	720705,
YNR053C	YNR053C	chrXIV	-	721058	723167	721119	723112	2	721058,722302,	721770,723167,
YNR054C	YNR054C	chrXIV	-	723355	724306	723355	724306	1	723355,	724306,
YNR055C	YNR055C	chrXIV	-	728347	730644	728425	730186	1	728347,	730644,
YNR056C	YNR056C	chrXIV	-	731617	733303	731617	733303	1	731617,	733303,
YNR057C	YNR057C	chrXIV	-	733355	734069	733355	734069	1	733355,	734069,
YNR058W	YNR058W	chrXIV	+	734290	735733	734290	735733	1	734290,	735733,
YNR059W	YNR059W	chrXIV	+	736802	738545	736802	738545	1	736802,	738545,
YNR060W	YNR060W	chrXIV	+	739950	742110	739950	742110	1	739950,	742110,
YNR061C	YNR061C	chrXIV	-	742571	743609	742880	743540	1	742571,	743609,
YNR062C	YNR062C	chrXIV	-	744359	745343	744359	745343	1	744359,	745343,
YNR063W	YNR063W	chrXIV	+	746925	749759	746942	748766	1	746925,	749759,
YNR064C	YNR064C	chrXIV	-	748888	750020	749135	750008	1	748888,	750020,
YNR066C	YNR066C	chrXIV	-	753724	755035	753724	755035	1	753724,	755035,
YNR067C	YNR067C	chrXIV	-	755647	759146	755745	759099	1	755647,	759146,
YNR068C	YNR068C	chrXIV	-	760066	760885	760066	760885	1	760066,	760885,
YNR069C	YNR069C	chrXIV	-	761122	762592	761122	762592	1	761122,	762592,
YNR070W	YNR070W	chrXIV	+	765374	769376	765374	769376	1	765374,	769376,
YNR071C	YNR071C	chrXIV	-	770439	771468	770439	771468	1	770439,	771468,
YNR074C	YNR074C	chrXIV	-	777601	778738	777601	778738	1	777601,	778738,
YNR075W	YNR075W	chrXIV	+	779915	781040	779915	781040	1	779915,	781040,
YPL222W	YPL222W	chrXVI	+	130037	132315	130161	132228	1	130037,	132315,
YPL153C	YPL153C	chrXVI	-	261546	264311	261726	264192	1	261546,	264311,
YPL085W	YPL085W	chrXVI	+	387066	393654	387066	393654	1	387066,	393654,
YPR045C	YPR045C	chrXVI	-	655093	656611	655139	656552	1	655093,	656611,
YPR124W	YPR124W	chrXVI	+	786029	787658	786207	787428	1	786029,	787658,
YPR190C	YPR190C	chrXVI	-	916999	919072	917076	919041	1	916999,	919072,
YPL274W	YPL274W	chrXVI	+	22937	24701	22937	24701	1	22937,	24701,
YPL272C	YPL272C	chrXVI	-	26610	28164	26610	28164	1	26610,	28164,
YPL271W	YPL271W	chrXVI	+	30056	30394	30078	30267	1	30056,	30394,
YPL270W	YPL270W	chrXVI	+	30457	32902	30481	32803	1	30457,	32902,
YPL269W	YPL269W	chrXVI	+	33011	35058	33012	34947	1	33011,	35058,
YPL268W	YPL268W	chrXVI	+	35186	37943	35235	37845	1	35186,	37943,
YPL267W	YPL267W	chrXVI	+	38152	38845	38168	38798	1	38152,	38845,
YPL266W	YPL266W	chrXVI	+	39037	40162	39120	40077	1	39037,	40162,
YPL265W	YPL265W	chrXVI	+	40940	43136	41042	42869	1	40940,	43136,
YPL264C	YPL264C	chrXVI	-	43156	44378	43282	44344	1	43156,	44378,
YPL263C	YPL263C	chrXVI	-	44478	46526	44550	46506	1	44478,	46526,
YPL262W	YPL262W	chrXVI	+	47335	48802	47335	48802	1	47335,	48802,
YPL260W	YPL260W	chrXVI	+	49211	51146	49302	50958	1	49211,	51146,
YPL259C	YPL259C	chrXVI	-	51034	52713	51243	52671	1	51034,	52713,
YPL258C	YPL258C	chrXVI	-	53497	55153	53497	55153	1	53497,	55153,
YPL257W	YPL257W	chrXVI	+	63278	63860	63278	63860	1	63278,	63860,
YPL256C	YPL256C	chrXVI	-	64790	66790	64976	66614	1	64790,	66790,
YPL255W	YPL255W	chrXVI	+	67701	69115	67724	68882	1	67701,	69115,
YPL254W	YPL254W	chrXVI	+	69257	71024	69484	70951	1	69257,	71024,
YPL253C	YPL253C	chrXVI	-	71062	73006	71062	73006	1	71062,	73006,
YPL252C	YPL252C	chrXVI	-	73255	73926	73362	73881	1	73255,	73926,
YPL250C	YPL250C	chrXVI	-	74117	74787	74308	74719	1	74117,	74787,
YPL249C	YPL249C	chrXVI	-	76564	79384	76668	79353	1	76564,	79384,
YPL248C	YPL248C	chrXVI	-	79527	82371	79710	82356	1	79527,	82371,
YPL247C	YPL247C	chrXVI	-	82517	84305	82624	84196	1	82517,	84305,
YPL246C	YPL246C	chrXVI	-	84409	85338	84508	85297	1	84409,	85338,
YPL245W	YPL245W	chrXVI	+	85526	86999	85585	86950	1	85526,	86999,
YPL244C	YPL244C	chrXVI	-	86916	88056	87013	88033	1	86916,	88056,
YPL243W	YPL243W	chrXVI	+	88499	90384	88516	90316	1	88499,	90384,
YPL242C	YPL242C	chrXVI	-	90561	95145	90621	95109	1	90561,	95145,
YPL241C	YPL241C	chrXVI	-	95298	96267	95371	96258	2	95298,96233,	96153,96267,
YPL239W	YPL239W	chrXVI	+	99404	100286	99483	100086	1	99404,	100286,
YPL237W	YPL237W	chrXVI	+	100462	101452	100495	101353	1	100462,	101452,
YPL236C	YPL236C	chrXVI	-	101444	102774	101607	102702	1	101444,	102774,
YPL235W	YPL235W	chrXVI	+	103157	104716	103231	104647	1	103157,	104716,
YPL234C	YPL234C	chrXVI	-	104827	105496	104945	105440	1	104827,	105496,
YPL233W	YPL233W	chrXVI	+	106105	106881	106171	106822	1	106105,	106881,
YPL232W	YPL232W	chrXVI	+	107098	108229	107274	108147	1	107098,	108229,
YPL231W	YPL231W	chrXVI	+	108613	114400	108651	114315	1	108613,	114400,
YPL230W	YPL230W	chrXVI	+	115311	116487	115311	116487	1	115311,	116487,
YPL229W	YPL229W	chrXVI	+	117045	117892	117066	117687	1	117045,	117892,
YPL228W	YPL228W	chrXVI	+	118249	120183	118381	120031	1	118249,	120183,
YPL227C	YPL227C	chrXVI	-	120141	121301	120162	121167	1	120141,	121301,
YPL226W	YPL226W	chrXVI	+	121736	125609	121766	125357	1	121736,	125609,
YPL225W	YPL225W	chrXVI	+	125956	126580	126005	126446	1	125956,	126580,
YPL224C	YPL224C	chrXVI	-	126633	128088	126633	128088	1	126633,	128088,
YPL223C	YPL223C	chrXVI	-	128631	129138	128631	129138	1	128631,	129138,
YPL221W	YPL221W	chrXVI	+	132795	135566	133042	135424	1	132795,	135566,
YPL219W	YPL219W	chrXVI	+	136665	138318	136749	138228	1	136665,	138318,
YPL218W	YPL218W	chrXVI	+	138629	139454	138697	139409	2	138629,138864,	138725,139454,
YPL217C	YPL217C	chrXVI	-	139557	143191	139619	143171	1	139557,	143191,
YPL216W	YPL216W	chrXVI	+	143820	147129	143820	147129	1	143820,	147129,
YPL215W	YPL215W	chrXVI	+	147385	148594	147415	148423	1	147385,	148594,
YPL214C	YPL214C	chrXVI	-	148450	150248	148568	150191	1	148450,	150248,
YPL213W	YPL213W	chrXVI	+	150576	151479	150613	151330	1	150576,	151479,
YPL212C	YPL212C	chrXVI	-	151340	153154	151514	153149	1	151340,	153154,
YPL211W	YPL211W	chrXVI	+	153451	154139	153494	154040	1	153451,	154139,
YPL210C	YPL210C	chrXVI	-	154289	156212	154289	156212	1	154289,	156212,
YPL209C	YPL209C	chrXVI	-	156489	157593	156489	157593	1	156489,	157593,
YPL208W	YPL208W	chrXVI	+	157794	159662	157841	159593	1	157794,	159662,
YPL207W	YPL207W	chrXVI	+	159834	162453	159908	162341	1	159834,	162453,
YPL206C	YPL206C	chrXVI	-	162543	163623	162631	163597	1	162543,	163623,
YPL204W	YPL204W	chrXVI	+	164088	165909	164275	165760	1	164088,	165909,
YPL203W	YPL203W	chrXVI	+	166092	167644	166255	167398	1	166092,	167644,
YPL202C	YPL202C	chrXVI	-	167692	169393	168087	169338	1	167692,	169393,
YPL201C	YPL201C	chrXVI	-	169769	171155	169769	171155	1	169769,	171155,
YPL199C	YPL199C	chrXVI	-	171963	172771	172032	172755	1	171963,	172771,
YPL196W	YPL196W	chrXVI	+	175001	175919	175042	175864	1	175001,	175919,
YPL195W	YPL195W	chrXVI	+	176208	179108	176222	179021	1	176208,	179108,
YPL194W	YPL194W	chrXVI	+	179244	181342	179276	181115	1	179244,	181342,
YPL193W	YPL193W	chrXVI	+	181389	183144	181402	182548	1	181389,	183144,
YPL192C	YPL192C	chrXVI	-	182654	183056	182654	183056	1	182654,	183056,
YPL191C	YPL191C	chrXVI	-	183596	184679	183596	184679	1	183596,	184679,
YPL189C-A	YPL189C-A	chrXVI	-	188070	188605	188306	188513	1	188070,	188605,
YPL189W	YPL189W	chrXVI	+	189153	190983	189153	190983	1	189153,	190983,
YPL188W	YPL188W	chrXVI	+	191388	192904	191405	192650	1	191388,	192904,
YPL187W	YPL187W	chrXVI	+	193592	194366	193647	194145	1	193592,	194366,
YPL186C	YPL186C	chrXVI	-	194511	195426	194511	195426	1	194511,	195426,
YPL184C	YPL184C	chrXVI	-	195949	197788	195949	197788	1	195949,	197788,
YPL183W-A	YPL183W-A	chrXVI	+	199017	199483	199094	199376	1	199017,	199483,
YPL183C	YPL183C	chrXVI	-	199406	202548	199494	202536	1	199406,	202548,
YPL181W	YPL181W	chrXVI	+	203199	205064	203420	204941	1	203199,	205064,
YPL180W	YPL180W	chrXVI	+	205247	207647	205247	207647	1	205247,	207647,
YPL179W	YPL179W	chrXVI	+	207986	210049	208156	209806	1	207986,	210049,
YPL178W	YPL178W	chrXVI	+	212096	212897	212157	212784	1	212096,	212897,
YPL177C	YPL177C	chrXVI	-	212926	214088	213041	213962	1	212926,	214088,
YPL176C	YPL176C	chrXVI	-	216011	218363	216011	218363	1	216011,	218363,
YPL175W	YPL175W	chrXVI	+	218585	220200	218629	220088	2	218585,218746,	218646,220200,
YPL174C	YPL174C	chrXVI	-	220093	222907	220166	222773	1	220093,	222907,
YPL173W	YPL173W	chrXVI	+	223095	224172	223142	224036	1	223095,	224172,
YPL172C	YPL172C	chrXVI	-	224213	225845	224352	225741	1	224213,	225845,
YPL171C	YPL171C	chrXVI	-	226168	227371	226168	227371	1	226168,	227371,
YPL170W	YPL170W	chrXVI	+	228274	228932	228313	228772	1	228274,	228932,
YPL169C	YPL169C	chrXVI	-	228840	230875	229038	230838	1	228840,	230875,
YPL168W	YPL168W	chrXVI	+	231216	232509	231216	232509	1	231216,	232509,
YPL167C	YPL167C	chrXVI	-	232592	237107	232592	237107	1	232592,	237107,
YPL166W	YPL166W	chrXVI	+	237337	237979	237337	237979	1	237337,	237979,
YPL165C	YPL165C	chrXVI	-	237639	239193	237955	239077	1	237639,	239193,
YPL164C	YPL164C	chrXVI	-	239104	241549	239349	241497	1	239104,	241549,
YPL163C	YPL163C	chrXVI	-	241656	242733	241917	242700	1	241656,	242733,
YPL162C	YPL162C	chrXVI	-	242674	244083	243205	244027	1	242674,	244083,
YPL161C	YPL161C	chrXVI	-	244220	246265	244318	246220	1	244220,	246265,
YPL160W	YPL160W	chrXVI	+	246924	250433	246989	250262	1	246924,	250433,
YPL159C	YPL159C	chrXVI	-	250668	251773	250906	251668	1	250668,	251773,
YPL158C	YPL158C	chrXVI	-	251986	254381	252033	254310	1	251986,	254381,
YPL157W	YPL157W	chrXVI	+	254813	255761	254813	255761	1	254813,	255761,
YPL156C	YPL156C	chrXVI	-	255744	256929	255912	256767	1	255744,	256929,
YPL155C	YPL155C	chrXVI	-	256796	259417	257215	259336	1	256796,	259417,
YPL154C	YPL154C	chrXVI	-	259579	261185	259713	260931	1	259579,	261185,
YPL152W-A	YPL152W-A	chrXVI	+	264601	264700	264601	264700	1	264601,	264700,
YPL152W	YPL152W	chrXVI	+	264946	266198	265027	266104	1	264946,	266198,
YPL151C	YPL151C	chrXVI	-	266080	267574	266179	267535	1	266080,	267574,
YPL150W	YPL150W	chrXVI	+	267986	271061	268187	270893	1	267986,	271061,
YPL149W	YPL149W	chrXVI	+	271309	272194	271309	272194	1	271309,	272194,
YPL148C	YPL148C	chrXVI	-	272118	272915	272293	272815	1	272118,	272915,
YPL147W	YPL147W	chrXVI	+	273254	275867	273254	275867	1	273254,	275867,
YPL146C	YPL146C	chrXVI	-	276161	277529	276161	277529	1	276161,	277529,
YPL145C	YPL145C	chrXVI	-	277880	279956	278394	279699	1	277880,	279956,
YPL144W	YPL144W	chrXVI	+	280452	280984	280479	280926	1	280452,	280984,
YPL143W	YPL143W	chrXVI	+	282099	283047	282121	282970	2	282099,282665,	282140,283047,
YPL141C	YPL141C	chrXVI	-	283463	286061	283463	286061	1	283463,	286061,
YPL140C	YPL140C	chrXVI	-	287513	289034	287513	289034	1	287513,	289034,
YPL139C	YPL139C	chrXVI	-	289555	291111	289668	291051	1	289555,	291111,
YPL138C	YPL138C	chrXVI	-	291265	292450	291365	292427	1	291265,	292450,
YPL137C	YPL137C	chrXVI	-	292816	296647	292816	296647	1	292816,	296647,
YPL135W	YPL135W	chrXVI	+	297552	298050	297552	298050	1	297552,	298050,
YPL134C	YPL134C	chrXVI	-	298468	299533	298570	299503	1	298468,	299533,
YPL133C	YPL133C	chrXVI	-	299843	301359	299887	301228	1	299843,	301359,
YPL132W	YPL132W	chrXVI	+	301540	302674	301715	302618	1	301540,	302674,
YPL131W	YPL131W	chrXVI	+	303100	304113	303120	304014	1	303100,	304113,
YPL130W	YPL130W	chrXVI	+	304386	305058	304386	305058	1	304386,	305058,
YPL129W	YPL129W	chrXVI	+	305297	306137	305297	306137	2	305297,305411,	305306,306137,
YPL128C	YPL128C	chrXVI	-	306254	308309	306532	308221	1	306254,	308309,
YPL127C	YPL127C	chrXVI	-	308704	309628	308827	309604	1	308704,	309628,
YPL126W	YPL126W	chrXVI	+	310172	313010	310209	312900	1	310172,	313010,
YPL125W	YPL125W	chrXVI	+	313229	316558	313387	316486	1	313229,	316558,
YPL124W	YPL124W	chrXVI	+	316722	317584	316754	317516	1	316722,	317584,
YPL123C	YPL123C	chrXVI	-	317640	318945	317640	318945	1	317640,	318945,
YPL122C	YPL122C	chrXVI	-	319126	320821	319225	320767	1	319126,	320821,
YPL120W	YPL120W	chrXVI	+	322063	323844	322070	323744	1	322063,	323844,
YPL119C-A	YPL119C-A	chrXVI	-	324023	324287	324023	324287	1	324023,	324287,
YPL119C	YPL119C	chrXVI	-	324410	326264	324410	326264	1	324410,	326264,
YPL118W	YPL118W	chrXVI	+	326540	327767	326627	327662	1	326540,	327767,
YPL117C	YPL117C	chrXVI	-	327681	328830	327863	328730	1	327681,	328830,
YPL116W	YPL116W	chrXVI	+	329605	331699	329605	331699	1	329605,	331699,
YPL115C	YPL115C	chrXVI	-	332099	335486	332099	335486	1	332099,	335486,
YPL113C	YPL113C	chrXVI	-	335952	337143	335952	337143	1	335952,	337143,
YPL112C	YPL112C	chrXVI	-	337369	338665	337435	338620	1	337369,	338665,
YPL111W	YPL111W	chrXVI	+	339896	341069	339943	340945	1	339896,	341069,
YPL110C	YPL110C	chrXVI	-	340967	344808	341067	344739	1	340967,	344808,
YPL109C	YPL109C	chrXVI	-	345263	347389	345263	347389	2	345263,345596,	345444,347389,
YPL108W	YPL108W	chrXVI	+	348445	348952	348445	348952	1	348445,	348952,
YPL107W	YPL107W	chrXVI	+	349118	349865	349118	349865	1	349118,	349865,
YPL106C	YPL106C	chrXVI	-	350193	352275	350193	352275	1	350193,	352275,
YPL105C	YPL105C	chrXVI	-	352749	355427	352862	355412	1	352749,	355427,
YPL104W	YPL104W	chrXVI	+	355699	357676	355699	357676	1	355699,	357676,
YPL103C	YPL103C	chrXVI	-	357861	359443	357999	359406	1	357861,	359443,
YPL101W	YPL101W	chrXVI	+	360168	361700	360208	361579	1	360168,	361700,
YPL100W	YPL100W	chrXVI	+	361793	363408	361871	363362	1	361793,	363408,
YPL099C	YPL099C	chrXVI	-	363519	364068	363519	364068	1	363519,	364068,
YPL098C	YPL098C	chrXVI	-	364385	364727	364385	364727	1	364385,	364727,
YPL097W	YPL097W	chrXVI	+	364925	366510	364951	366430	1	364925,	366510,
YPL096C-A	YPL096C-A	chrXVI	-	366528	366735	366528	366735	1	366528,	366735,
YPL096W	YPL096W	chrXVI	+	366909	368122	366926	368018	1	366909,	368122,
YPL095C	YPL095C	chrXVI	-	368070	369441	368070	369441	1	368070,	369441,
YPL094C	YPL094C	chrXVI	-	369775	370682	369838	370663	1	369775,	370682,
YPL093W	YPL093W	chrXVI	+	370931	373044	370977	372921	1	370931,	373044,
YPL092W	YPL092W	chrXVI	+	373647	375268	373792	375169	1	373647,	375268,
YPL091W	YPL091W	chrXVI	+	375501	376953	375501	376953	1	375501,	376953,
YPL089C	YPL089C	chrXVI	-	379097	381361	379119	381150	1	379097,	381361,
YPL088W	YPL088W	chrXVI	+	381964	382993	381964	382993	1	381964,	382993,
YPL087W	YPL087W	chrXVI	+	383392	384554	383454	384408	1	383392,	384554,
YPL086C	YPL086C	chrXVI	-	384653	386476	384772	386446	1	384653,	386476,
YPL084W	YPL084W	chrXVI	+	393979	396644	394037	396572	1	393979,	396644,
YPL082C	YPL082C	chrXVI	-	398383	404227	398479	404083	1	398383,	404227,
YPL078C	YPL078C	chrXVI	-	407741	408802	408009	408744	1	407741,	408802,
YPL077C	YPL077C	chrXVI	-	409015	410091	409367	410090	1	409015,	410091,
YPL076W	YPL076W	chrXVI	+	410306	411423	410442	411285	1	410306,	411423,
YPL075W	YPL075W	chrXVI	+	412179	415580	412253	415362	2	412179,413012,	412261,415580,
YPL074W	YPL074W	chrXVI	+	415732	418158	415762	418027	1	415732,	418158,
YPL072W	YPL072W	chrXVI	+	418394	420057	418511	420011	1	418394,	420057,
YPL071C	YPL071C	chrXVI	-	419959	420565	420047	420518	1	419959,	420565,
YPL070W	YPL070W	chrXVI	+	420822	423053	420947	422786	1	420822,	423053,
YPL069C	YPL069C	chrXVI	-	422739	423933	422884	423892	1	422739,	423933,
YPL068C	YPL068C	chrXVI	-	424214	425096	424214	425096	1	424214,	425096,
YPL067C	YPL067C	chrXVI	-	425170	425849	425250	425847	1	425170,	425849,
YPL066W	YPL066W	chrXVI	+	426232	427672	426232	427672	1	426232,	427672,
YPL065W	YPL065W	chrXVI	+	427925	428735	427926	428655	1	427925,	428735,
YPL064C	YPL064C	chrXVI	-	428653	429617	428710	429616	1	428653,	429617,
YPL063W	YPL063W	chrXVI	+	429938	431369	429938	431369	1	429938,	431369,
YPL061W	YPL061W	chrXVI	+	432542	434210	432587	434090	1	432542,	434210,
YPL060W	YPL060W	chrXVI	+	434471	435779	434522	435764	1	434471,	435779,
YPL059W	YPL059W	chrXVI	+	444578	445031	444578	445031	1	444578,	445031,
YPL058C	YPL058C	chrXVI	-	445633	450554	445841	450377	1	445633,	450554,
YPL057C	YPL057C	chrXVI	-	451462	453166	451908	453057	1	451462,	453166,
YPL056C	YPL056C	chrXVI	-	453429	453735	453429	453735	1	453429,	453735,
YPL055C	YPL055C	chrXVI	-	453914	454991	453991	454990	1	453914,	454991,
YPL054W	YPL054W	chrXVI	+	455758	456664	455758	456664	1	455758,	456664,
YPL053C	YPL053C	chrXVI	-	457019	458537	457117	458458	1	457019,	458537,
YPL052W	YPL052W	chrXVI	+	458721	459776	458798	459678	2	458721,459006,	459005,459776,
YPL051W	YPL051W	chrXVI	+	459918	460704	459962	460559	1	459918,	460704,
YPL050C	YPL050C	chrXVI	-	460778	461966	460778	461966	1	460778,	461966,
YPL049C	YPL049C	chrXVI	-	462307	463844	462480	463839	1	462307,	463844,
YPL048W	YPL048W	chrXVI	+	464354	465756	464400	465648	1	464354,	465756,
YPL047W	YPL047W	chrXVI	+	465961	466261	465961	466261	1	465961,	466261,
YPL046C	YPL046C	chrXVI	-	466529	467001	466643	466943	1	466529,	467001,
YPL045W	YPL045W	chrXVI	+	467162	469903	467259	469656	1	467162,	469903,
YPL043W	YPL043W	chrXVI	+	469880	472092	469938	471996	1	469880,	472092,
YPL042C	YPL042C	chrXVI	-	473039	474707	473039	474707	1	473039,	474707,
YPL041C	YPL041C	chrXVI	-	474975	475748	475117	475741	1	474975,	475748,
YPL040C	YPL040C	chrXVI	-	475919	479023	475992	479001	1	475919,	479023,
YPL039W	YPL039W	chrXVI	+	479189	480197	479224	480175	1	479189,	480197,
YPL038W	YPL038W	chrXVI	+	480511	481178	480534	481068	1	480511,	481178,
YPL037C	YPL037C	chrXVI	-	481333	481933	481427	481901	1	481333,	481933,
YPL034W	YPL034W	chrXVI	+	486458	487333	486711	487209	1	486458,	487333,
YPL033C	YPL033C	chrXVI	-	487361	488207	487361	488207	1	487361,	488207,
YPL032C	YPL032C	chrXVI	-	488797	491537	488886	491364	1	488797,	491537,
YPL031C	YPL031C	chrXVI	-	491952	493074	492017	493037	2	491952,493020,	492918,493074,
YPL030W	YPL030W	chrXVI	+	493485	495349	493542	495246	1	493485,	495349,
YPL029W	YPL029W	chrXVI	+	495504	497776	495505	497719	1	495504,	497776,
YPL028W	YPL028W	chrXVI	+	498030	499388	498095	499292	1	498030,	499388,
YPL027W	YPL027W	chrXVI	+	499664	500402	499664	500402	1	499664,	500402,
YPL026C	YPL026C	chrXVI	-	500420	502252	500674	502183	1	500420,	502252,
YPL024W	YPL024W	chrXVI	+	503462	504323	503516	504242	1	503462,	504323,
YPL023C	YPL023C	chrXVI	-	504240	506444	504338	506312	1	504240,	506444,
YPL022W	YPL022W	chrXVI	+	506614	510144	506696	509999	1	506614,	510144,
YPL020C	YPL020C	chrXVI	-	512250	514196	512312	514178	1	512250,	514196,
YPL019C	YPL019C	chrXVI	-	514430	517154	514510	517018	1	514430,	517154,
YPL018W	YPL018W	chrXVI	+	517650	518760	517650	518760	1	517650,	518760,
YPL017C	YPL017C	chrXVI	-	518733	520233	518733	520233	1	518733,	520233,
YPL015C	YPL015C	chrXVI	-	525486	526940	525809	526883	1	525486,	526940,
YPL014W	YPL014W	chrXVI	+	527527	528948	527546	528692	1	527527,	528948,
YPL013C	YPL013C	chrXVI	-	528836	529370	528984	529350	1	528836,	529370,
YPL012W	YPL012W	chrXVI	+	529655	533553	529722	533409	1	529655,	533553,
YPL011C	YPL011C	chrXVI	-	533486	534751	533641	534703	1	533486,	534751,
YPL010W	YPL010W	chrXVI	+	534970	535733	535017	535587	1	534970,	535733,
YPL008W	YPL008W	chrXVI	+	539384	541970	539384	541970	1	539384,	541970,
YPL007C	YPL007C	chrXVI	-	541996	543862	542081	543848	1	541996,	543862,
YPL006W	YPL006W	chrXVI	+	544587	548207	544630	548143	1	544587,	548207,
YPL005W	YPL005W	chrXVI	+	548412	550428	548485	550306	1	548412,	550428,
